date,市值(元),股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2023-12-18,59317153786.86,0.0299,13.2685,0.3475,62.0439,15.3034,10.5449,0.6563,0.2682,1.3430,0.7969,0.6130,1.0661,0.1629,1.5149,1.3217,1.0951
2023-12-15,60026123752.44,0.0295,13.4270,0.3595,62.0439,15.2903,10.5436,0.6642,0.2789,1.3430,0.7969,0.6129,1.0788,0.1800,1.5149,1.3217,1.0951
2023-12-14,60026123752.44,0.0295,13.4270,0.3596,62.0439,15.3034,10.5436,0.6642,0.2790,1.3430,0.7969,0.6129,1.0788,0.1800,1.5149,1.3217,1.0951
2023-12-13,60735093718.02,0.0292,13.5856,0.3713,62.0439,15.3034,10.5283,0.6720,0.2953,1.3430,0.7969,0.6129,1.0916,0.1938,1.5149,1.3217,1.0951
2023-12-12,62271195310.11,0.0285,13.9292,0.3914,62.0439,15.3034,10.5246,0.6890,0.3204,1.3430,0.7969,0.6129,1.1192,0.2306,1.5149,1.3217,1.0951
2023-12-11,62625680292.9,0.0283,14.0085,0.3968,62.0439,15.3034,10.5142,0.6929,0.3275,1.3430,0.7969,0.6129,1.1256,0.2431,1.5149,1.3217,1.0951
2023-12-08,63098326936.62,0.0281,14.1143,0.4063,62.0439,15.2903,10.5142,0.6982,0.3365,1.3430,0.7969,0.6129,1.1341,0.2547,1.5149,1.3217,1.0935
2023-12-07,62507518631.97,0.0284,13.9821,0.3960,62.0439,15.3034,10.5142,0.6916,0.3262,1.3430,0.7969,0.6129,1.1234,0.2423,1.5149,1.3217,1.0935
2023-12-06,62507518631.97,0.0284,13.9821,0.3964,62.0439,15.3034,10.5142,0.6916,0.3266,1.3430,0.7969,0.6129,1.1234,0.2427,1.5149,1.3217,1.0934
2023-12-05,62862003614.76,0.0282,14.0614,0.4027,62.0439,15.3034,10.5142,0.6956,0.3325,1.3430,0.7969,0.6129,1.1298,0.2498,1.5149,1.3217,1.0934
2023-12-04,64516266867.78,0.0275,14.4314,0.4252,62.0439,15.3034,10.5142,0.7139,0.3622,1.3430,0.7969,0.6129,1.1595,0.2845,1.5149,1.3217,1.0928
2023-12-01,65579721816.15,0.0270,14.6693,0.4463,62.0439,15.2903,10.5112,0.7256,0.3887,1.3430,0.7969,0.6126,1.1787,0.3035,1.5149,1.3217,1.0928
2023-11-30,65343398494.29,0.0271,14.6165,0.4415,62.0439,15.3034,10.5112,0.7230,0.3818,1.3430,0.7969,0.6126,1.1744,0.2999,1.5149,1.3217,1.0928
2023-11-29,65343398494.29,0.0271,14.6165,0.4419,62.0439,15.3034,10.5112,0.7230,0.3822,1.3430,0.7969,0.6126,1.1744,0.3003,1.5149,1.3217,1.0926
2023-11-28,67588470051.96,0.0262,15.1186,0.4871,62.0439,15.3034,10.5112,0.7479,0.4286,1.3430,0.7969,0.6126,1.2148,0.3396,1.5149,1.3217,1.0922
2023-11-27,68297440017.54,0.0260,15.2772,0.4996,62.0439,15.3034,10.5033,0.7557,0.4424,1.3430,0.7969,0.6126,1.2275,0.3584,1.5149,1.3217,1.0921
2023-11-24,67706631712.89,0.0262,15.1451,0.4898,62.0439,15.2810,10.4825,0.7492,0.4326,1.3430,0.7969,0.6126,1.2169,0.3449,1.5149,1.3217,1.0919
2023-11-23,67706631712.89,0.0262,15.1451,0.4900,62.0439,15.3034,10.4825,0.7492,0.4327,1.3430,0.7969,0.6126,1.2169,0.3450,1.5149,1.3217,1.0919
2023-11-22,66879500086.38,0.0265,14.9601,0.4770,62.0439,15.3034,10.4825,0.7400,0.4123,1.3430,0.7969,0.6126,1.2020,0.3266,1.5149,1.3217,1.0916
2023-11-21,68179278356.61,0.0260,15.2508,0.4983,62.0439,15.3034,10.4789,0.7544,0.4415,1.3430,0.7969,0.6126,1.2254,0.3542,1.5149,1.3217,1.0902
2023-11-20,67942955034.75,0.0261,15.1979,0.4958,62.0439,15.3034,10.4789,0.7518,0.4373,1.3430,0.7969,0.6126,1.2211,0.3517,1.5149,1.3217,1.0900
2023-11-17,67233985069.17,0.0264,15.0394,0.4864,62.0439,15.2810,10.4775,0.7439,0.4230,1.3430,0.7969,0.6126,1.2084,0.3374,1.5149,1.3217,1.0898
2023-11-16,67115823408.24,0.0264,15.0129,0.4825,62.0439,15.3034,10.4775,0.7426,0.4198,1.3430,0.7969,0.6126,1.2063,0.3317,1.5149,1.3217,1.0898
2023-11-15,67588470051.96,0.0262,15.1186,0.4896,62.0439,15.3034,10.4720,0.7479,0.4311,1.3430,0.7969,0.6126,1.2148,0.3421,1.5149,1.3217,1.0887
2023-11-14,66997661747.31,0.0265,14.9865,0.4799,62.0439,15.3034,10.4586,0.7413,0.4160,1.3430,0.7969,0.6121,1.2041,0.3300,1.5149,1.3217,1.0885
2023-11-13,67115823408.24,0.0264,15.0129,0.4833,62.0439,15.3034,10.4509,0.7426,0.4206,1.3430,0.7969,0.6121,1.2063,0.3325,1.5149,1.3217,1.0884
2023-11-10,66170530120.8,0.0268,14.8015,0.4618,62.0439,15.2810,10.4465,0.7322,0.4021,1.3430,0.7969,0.6121,1.1893,0.3198,1.5149,1.3217,1.0866
2023-11-09,66997661747.31,0.0265,14.9865,0.4808,62.0439,15.3034,10.4465,0.7413,0.4169,1.3430,0.7969,0.6121,1.2041,0.3308,1.5149,1.3217,1.0866
2023-11-08,67824793373.82,0.0261,15.1715,0.4946,62.0439,15.3034,10.4409,0.7505,0.4361,1.3430,0.7969,0.6121,1.2190,0.3484,1.5149,1.3217,1.0866
2023-11-07,66997661747.31,0.0265,14.9865,0.4816,62.0439,15.3034,10.4409,0.7413,0.4177,1.3430,0.7969,0.6121,1.2041,0.3317,1.5149,1.3217,1.0866
2023-11-06,67470308391.03,0.0263,15.0922,0.4887,62.0439,15.3034,10.4409,0.7465,0.4294,1.3430,0.7969,0.6121,1.2126,0.3396,1.5149,1.3217,1.0866
2023-11-03,67115823408.24,0.0264,15.0129,0.4848,62.0439,15.2810,10.4409,0.7426,0.4221,1.3430,0.7969,0.6121,1.2063,0.3340,1.5149,1.3217,1.0862
2023-11-02,65934206798.94,0.0269,14.7486,0.4603,62.0439,15.3034,10.4409,0.7295,0.4006,1.3430,0.7969,0.6121,1.1850,0.3166,1.5149,1.3217,1.0862
2023-11-01,66288691781.73,0.0267,14.8279,0.4670,62.0439,15.3034,10.4409,0.7335,0.4056,1.3430,0.7969,0.6121,1.1914,0.3229,1.5149,1.3217,1.0856
2023-10-31,67706631712.89,0.0262,15.1451,0.4916,62.0439,15.3034,10.4409,0.7492,0.4344,1.3430,0.7969,0.6121,1.2169,0.3467,1.5149,1.3217,1.0856
2023-10-30,71369643201.72,0.0248,12.7994,0.3375,62.0439,15.3034,10.4409,0.6677,0.2987,1.3430,0.7969,0.6121,1.3162,0.4896,1.5149,1.3217,1.0853
2023-10-27,71605966523.58,0.0248,12.8418,0.3407,62.0439,15.2810,10.4377,0.6699,0.3056,1.3430,0.7969,0.6118,1.3206,0.4969,1.5149,1.3217,1.0835
2023-10-26,70306188253.35,0.0252,12.6087,0.3258,62.0439,15.3034,10.4377,0.6577,0.2853,1.3430,0.7969,0.6118,1.2966,0.4557,1.5149,1.3217,1.0835
2023-10-25,69597218287.77,0.0255,12.4815,0.3204,62.0439,15.3034,10.4377,0.6511,0.2757,1.3430,0.7969,0.6118,1.2835,0.4340,1.5149,1.3217,1.0832
2023-10-24,66997661747.31,0.0265,12.0153,0.3028,62.0439,15.3034,10.4377,0.6268,0.2360,1.3430,0.7969,0.6111,1.2356,0.3680,1.5149,1.3217,1.0832
2023-10-23,67352146730.1,0.0263,12.0789,0.3062,62.0439,15.3034,10.4244,0.6301,0.2452,1.3430,0.7969,0.6111,1.2421,0.3755,1.5149,1.3217,1.0832
2023-10-20,69242733304.98,0.0256,12.4180,0.3186,62.0439,15.2810,10.4201,0.6478,0.2714,1.3430,0.7969,0.6111,1.2770,0.4213,1.5149,1.3217,1.0830
2023-10-19,69951703270.56,0.0253,12.5451,0.3233,62.0439,15.3034,10.4201,0.6544,0.2807,1.3430,0.7969,0.6111,1.2901,0.4436,1.5149,1.3217,1.0830
2023-10-18,71015158218.93,0.0250,12.7358,0.3333,62.0439,15.3034,10.4158,0.6644,0.2945,1.3430,0.7969,0.6111,1.3097,0.4787,1.5149,1.3217,1.0825
2023-10-17,72551259811.02,0.0244,13.0113,0.3496,62.0439,15.3034,10.4112,0.6787,0.3158,1.3430,0.7969,0.6111,1.3380,0.5355,1.5149,1.3217,1.0813
2023-10-16,71369643201.72,0.0248,12.7994,0.3388,62.0439,15.3034,10.4112,0.6677,0.2999,1.3430,0.7969,0.6111,1.3162,0.4908,1.5149,1.3217,1.0813
2023-10-13,71842289845.44,0.0247,12.8842,0.3441,62.0439,15.2810,10.3980,0.6721,0.3094,1.3430,0.7969,0.6111,1.3250,0.5048,1.5149,1.3217,1.0811
2023-10-12,73023906454.74,0.0243,13.0961,0.3542,62.0439,15.3034,10.3980,0.6832,0.3241,1.3430,0.7969,0.6111,1.3467,0.5560,1.5149,1.3217,1.0811
2023-10-11,73023906454.74,0.0243,13.0961,0.3546,62.0439,15.3034,10.3980,0.6832,0.3246,1.3430,0.7969,0.6111,1.3467,0.5564,1.5149,1.3217,1.0802
2023-10-10,73614714759.39,0.0241,13.2020,0.3588,62.0439,15.3034,10.3980,0.6887,0.3325,1.3430,0.7969,0.6108,1.3576,0.5810,1.5149,1.3211,1.0801
2023-10-09,75623462995.2,0.0234,13.5623,0.3826,62.0439,15.3034,10.3980,0.7075,0.3630,1.3430,0.7969,0.6108,1.3947,0.6445,1.5149,1.3211,1.0798
2023-09-28,75268978012.41,0.0235,13.4987,0.3775,62.0439,15.2810,10.3979,0.7042,0.3574,1.3430,0.7969,0.6108,1.3882,0.6305,1.5149,1.3209,1.0769
2023-09-27,75505301334.27,0.0235,13.5411,0.3816,62.0439,15.2810,10.3979,0.7064,0.3616,1.3430,0.7969,0.6108,1.3925,0.6409,1.5149,1.3207,1.0764
2023-09-26,76568756282.64,0.0231,13.7318,0.3916,62.0439,15.2810,10.3968,0.7163,0.3775,1.3430,0.7969,0.6106,1.4121,0.6714,1.5149,1.3204,1.0764
2023-09-25,76568756282.64,0.0231,13.7318,0.3921,62.0439,15.2810,10.3925,0.7163,0.3779,1.3430,0.7969,0.6106,1.4121,0.6718,1.5149,1.3202,1.0764
2023-09-22,76923241265.43,0.0230,13.7954,0.3957,62.0439,15.2586,10.3906,0.7196,0.3856,1.3430,0.7969,0.6106,1.4187,0.6845,1.5149,1.3192,1.0763
2023-09-21,77395887909.15,0.0229,13.8801,0.4008,62.0439,15.2810,10.3906,0.7241,0.3942,1.3430,0.7969,0.6106,1.4274,0.6965,1.5149,1.3189,1.0763
2023-09-20,78104857874.73,0.0227,14.0073,0.4081,62.0439,15.3034,10.3906,0.7307,0.4031,1.3430,0.7969,0.6106,1.4405,0.7135,1.5149,1.3187,1.0763
2023-09-19,78695666179.38,0.0225,14.1132,0.4162,62.0439,15.3053,10.3906,0.7362,0.4099,1.3430,0.7969,0.6106,1.4513,0.7246,1.5149,1.3186,1.0763
2023-09-18,77395887909.15,0.0229,13.8801,0.4016,62.0439,15.3053,10.3785,0.7241,0.3949,1.3430,0.7969,0.6106,1.4274,0.6975,1.5149,1.3183,1.0762
2023-09-15,76450594621.71,0.0232,13.7106,0.3931,62.0439,15.3034,10.3785,0.7152,0.3772,1.3430,0.7969,0.6106,1.4099,0.6696,1.5149,1.3178,1.0762
2023-09-14,77632211231.01,0.0228,13.9225,0.4045,62.0439,15.3053,10.3785,0.7263,0.3982,1.3430,0.7969,0.6106,1.4317,0.7025,1.5149,1.3178,1.0762
2023-09-13,77277726248.22,0.0229,13.8589,0.3999,62.0439,15.3053,10.3785,0.7230,0.3928,1.3430,0.7969,0.6106,1.4252,0.6941,1.5149,1.3177,1.0744
2023-09-12,78223019535.66,0.0227,14.0285,0.4104,62.0439,15.3053,10.3785,0.7318,0.4041,1.3430,0.7969,0.6106,1.4426,0.7175,1.5149,1.3177,1.0744
2023-09-11,79050151162.17,0.0224,14.1768,0.4183,62.0439,15.3053,10.3785,0.7395,0.4166,1.3430,0.7969,0.6106,1.4579,0.7313,1.5149,1.3176,1.0744
2023-09-08,79759121127.75,0.0222,14.3040,0.4273,62.0439,15.3034,10.3657,0.7462,0.4282,1.3430,0.7969,0.6106,1.4710,0.7477,1.5149,1.3172,1.0742
2023-09-07,79404636144.96,0.0223,14.2404,0.4225,62.0439,15.3053,10.3657,0.7429,0.4242,1.3430,0.7969,0.6106,1.4644,0.7380,1.5149,1.3169,1.0742
2023-09-06,78813827840.31,0.0225,14.1344,0.4187,62.0439,15.3053,10.3581,0.7373,0.4137,1.3430,0.7969,0.6105,1.4535,0.7271,1.5149,1.3164,1.0740
2023-09-05,79759121127.75,0.0222,14.3040,0.4275,62.0439,15.3053,10.3495,0.7462,0.4283,1.3430,0.7969,0.6103,1.4710,0.7480,1.5149,1.3162,1.0735
2023-09-04,80231767771.47,0.0221,14.3887,0.4317,62.0439,15.3053,10.3495,0.7506,0.4363,1.3430,0.7969,0.6103,1.4797,0.7539,1.5149,1.3160,1.0731
2023-09-01,75741624656.13,0.0234,13.5835,0.3914,62.0439,15.3034,10.3485,0.7086,0.3713,1.3430,0.7969,0.6103,1.3969,0.6541,1.5149,1.3158,1.0730
2023-08-31,71487804862.65,0.0248,12.8206,0.3502,62.0439,15.3053,10.3485,0.6688,0.3117,1.3430,0.7969,0.6103,1.3184,0.5052,1.5149,1.3158,1.0730
2023-08-30,70660673236.14,0.0635,15.9686,0.5244,62.0439,15.3053,10.3396,0.7234,0.3962,1.3430,0.7969,0.6096,1.3545,0.5804,1.5149,1.3157,1.0728
2023-08-29,71133319879.86,0.0631,16.0754,0.5316,62.0439,15.2810,10.3396,0.7283,0.4033,1.3430,0.7969,0.6095,1.3635,0.6013,1.5149,1.3156,1.0710
2023-08-28,73260229776.6,0.0613,16.5561,0.5441,62.0439,15.2586,10.3334,0.7500,0.4359,1.3430,0.7969,0.6095,1.4043,0.6636,1.5149,1.3153,1.0707
2023-08-25,72314936489.16,0.0621,16.3424,0.5384,62.0439,15.2586,10.3172,0.7404,0.4206,1.3430,0.7969,0.6092,1.3862,0.6366,1.5149,1.3148,1.0702
2023-08-24,71842289845.44,0.0625,16.2356,0.5357,62.0439,15.2503,10.3172,0.7355,0.4129,1.3430,0.7969,0.6092,1.3771,0.6239,1.5149,1.3148,1.0702
2023-08-23,72787583132.88,0.0617,16.4493,0.5412,62.0439,15.2359,10.3172,0.7452,0.4288,1.3430,0.7969,0.6092,1.3952,0.6532,1.5149,1.3147,1.0700
2023-08-22,73969199742.18,0.0607,16.7163,0.5499,62.0439,15.2297,10.3172,0.7573,0.4455,1.3430,0.7969,0.6090,1.4179,0.6878,1.5149,1.3146,1.0700
2023-08-21,73496553098.46,0.0611,16.6095,0.5466,62.0439,15.2218,10.3044,0.7524,0.4384,1.3430,0.7969,0.6085,1.4088,0.6711,1.5149,1.3144,1.0700
2023-08-18,73969199742.18,0.0607,16.7163,0.5505,62.0439,15.2139,10.2918,0.7573,0.4461,1.3430,0.7969,0.6083,1.4179,0.6884,1.5149,1.3142,1.0696
2023-08-17,76096109638.92,0.0590,17.1969,0.5621,62.0439,15.2089,10.2918,0.7791,0.4756,1.3430,0.7969,0.6083,1.4586,0.7338,1.5149,1.3139,1.0696
2023-08-16,74560008046.83,0.0602,16.8498,0.5524,62.0439,15.1921,10.2848,0.7633,0.4551,1.3430,0.7969,0.6078,1.4292,0.7033,1.5149,1.3132,1.0696
2023-08-15,75032654690.55,0.0598,16.9566,0.5558,62.0439,15.1803,10.2848,0.7682,0.4618,1.3430,0.7969,0.6077,1.4383,0.7137,1.5149,1.3127,1.0695
2023-08-14,75623462995.2,0.0594,17.0901,0.5600,62.0439,15.1792,10.2848,0.7742,0.4697,1.3430,0.7969,0.6073,1.4496,0.7263,1.5149,1.3125,1.0680
2023-08-11,76096109638.92,0.0590,17.1969,0.5627,62.0439,15.1692,10.2824,0.7791,0.4762,1.3430,0.7969,0.6070,1.4586,0.7343,1.5149,1.3124,1.0671
2023-08-10,78577504518.45,0.0571,17.7577,0.5750,62.0439,15.1692,10.2824,0.8045,0.5119,1.3430,0.7969,0.6070,1.5062,0.7902,1.5149,1.3123,1.0671
2023-08-09,79404636144.96,0.0565,17.9446,0.5809,62.0439,15.1692,10.2823,0.8129,0.5261,1.3430,0.7969,0.6070,1.5221,0.8090,1.5149,1.3122,1.0668
2023-08-08,79759121127.75,0.0563,18.0248,0.5825,62.0439,15.1692,10.2687,0.8166,0.5324,1.3430,0.7969,0.6068,1.5289,0.8195,1.5149,1.3122,1.0668
2023-08-07,79877282788.68,0.0562,18.0515,0.5830,62.0439,15.1692,10.2687,0.8178,0.5332,1.3430,0.7969,0.6061,1.5311,0.8220,1.5149,1.3122,1.0662
2023-08-04,80468091093.33,0.0558,18.1850,0.5852,62.0439,15.1692,10.2525,0.8238,0.5422,1.3430,0.7969,0.6057,1.5425,0.8333,1.5147,1.3118,1.0641
2023-08-03,81295222719.84,0.0552,18.3719,0.5880,62.0439,15.1624,10.2525,0.8323,0.5495,1.3430,0.7969,0.6057,1.5583,0.8450,1.5137,1.3116,1.0641
2023-08-02,82240516007.28,0.0546,18.5855,0.5909,62.0439,15.1485,10.2525,0.8420,0.5575,1.3430,0.7964,0.6055,1.5764,0.8634,1.5130,1.3111,1.0637
2023-08-01,80940737737.05,0.0555,18.2918,0.5880,62.0439,15.1329,10.2520,0.8287,0.5483,1.3430,0.7957,0.6054,1.5515,0.8416,1.5130,1.3107,1.0637
2023-07-31,83540294277.51,0.0537,18.8793,0.5959,62.0439,15.1244,10.2520,0.8553,0.5800,1.3430,0.7955,0.6054,1.6013,0.8901,1.5126,1.3103,1.0637
2023-07-28,82122354346.35,0.0547,18.5588,0.5911,62.0439,15.1064,10.2387,0.8408,0.5576,1.3430,0.7948,0.6048,1.5742,0.8601,1.5126,1.3095,1.0637
2023-07-27,81649707702.63,0.0550,18.4520,0.5901,62.0439,15.1022,10.2387,0.8359,0.5545,1.3430,0.7948,0.6048,1.5651,0.8500,1.5104,1.3095,1.0637
2023-07-26,83422132616.58,0.0538,18.8526,0.5951,62.0439,15.0980,10.2384,0.8541,0.5796,1.3430,0.7948,0.6047,1.5991,0.8880,1.5104,1.3094,1.0637
2023-07-25,84958234208.67,0.0529,19.1997,0.6018,62.0439,15.0888,10.2363,0.8698,0.6013,1.3430,0.7947,0.6046,1.6285,0.9127,1.5097,1.3093,1.0635
2023-07-24,82949485972.86,0.0541,18.7457,0.5938,62.0439,15.0716,10.2329,0.8492,0.5733,1.3430,0.7943,0.6045,1.5900,0.8809,1.5087,1.3092,1.0635
2023-07-21,84603749225.88,0.0531,19.1196,0.6015,62.0439,15.0571,10.2164,0.8662,0.5948,1.3430,0.7940,0.6040,1.6217,0.9073,1.5085,1.3088,1.0627
2023-07-20,83894779260.3,0.0535,18.9594,0.5972,62.0439,15.0460,10.2164,0.8589,0.5855,1.3430,0.7940,0.6040,1.6081,0.8980,1.5085,1.3088,1.0627
2023-07-19,82595000990.07,0.0544,18.6656,0.5938,62.0439,15.0349,10.2122,0.8456,0.5675,1.3430,0.7940,0.6040,1.5832,0.8725,1.5085,1.3086,1.0627
2023-07-18,83894779260.3,0.0535,18.9594,0.5976,62.0439,15.0345,10.2115,0.8589,0.5859,1.3430,0.7940,0.6039,1.6081,0.8985,1.5081,1.3085,1.0617
2023-07-17,84485587564.95,0.0531,19.0929,0.6001,62.0439,15.0336,10.2040,0.8650,0.5934,1.3430,0.7938,0.6039,1.6195,0.9068,1.5081,1.3084,1.0605
2023-07-14,83422132616.58,0.0538,18.8526,0.5977,62.0439,15.0332,10.1820,0.8541,0.5823,1.3430,0.7936,0.6036,1.5991,0.8906,1.5069,1.3079,1.0602
2023-07-13,79404636144.96,0.0565,17.9446,0.5888,62.0439,15.0328,10.1820,0.8129,0.5341,1.3430,0.7936,0.6036,1.5221,0.8170,1.5065,1.3078,1.0602
2023-07-12,77159564587.29,0.0582,17.4373,0.5746,62.0439,15.0279,10.1637,0.7900,0.4948,1.3430,0.7936,0.6032,1.4790,0.7618,1.5064,1.3075,1.0594
2023-07-11,77514049570.08,0.0579,17.5174,0.5767,62.0439,15.0155,10.1555,0.7936,0.5010,1.3430,0.7936,0.6030,1.4858,0.7727,1.5064,1.3071,1.0576
2023-07-10,77395887909.15,0.0580,17.4907,0.5758,62.0439,15.0053,10.1534,0.7924,0.4981,1.3430,0.7933,0.6028,1.4836,0.7693,1.5064,1.3064,1.0576
2023-07-07,77632211231.01,0.0578,17.5441,0.5773,62.0439,14.9958,10.1503,0.7948,0.5042,1.3430,0.7930,0.6025,1.4881,0.7753,1.5064,1.3059,1.0574
2023-07-06,78104857874.73,0.0575,17.6509,0.5809,62.0439,14.9930,10.1503,0.7996,0.5140,1.3430,0.7929,0.6025,1.4972,0.7902,1.5064,1.3059,1.0574
2023-07-05,77868534552.87,0.0577,17.5975,0.5796,62.0439,14.9902,10.1497,0.7972,0.5111,1.3430,0.7925,0.6022,1.4926,0.7856,1.5064,1.3059,1.0572
2023-07-04,77986696213.8,0.0576,17.6242,0.5800,62.0439,14.9826,10.1391,0.7984,0.5127,1.3430,0.7924,0.6022,1.4949,0.7881,1.5064,1.3059,1.0560
2023-07-03,79286474484.03,0.0566,17.9179,0.5884,62.0439,14.9669,10.1231,0.8117,0.5324,1.3430,0.7920,0.6022,1.5198,0.8161,1.5064,1.3057,1.0560
2023-06-30,79995444449.61,0.0561,18.0782,0.5911,62.0439,14.9588,10.1070,0.8190,0.5414,1.3430,0.7914,0.6017,1.5334,0.8312,1.5064,1.3054,1.0560
2023-06-29,78931989501.24,0.0569,17.8378,0.5875,62.0439,14.9565,10.1070,0.8081,0.5290,1.3430,0.7911,0.6017,1.5130,0.8069,1.5064,1.3054,1.0560
2023-06-28,77632211231.01,0.0578,17.5441,0.5800,62.0439,14.9500,10.1063,0.7948,0.5069,1.3430,0.7904,0.6017,1.4881,0.7781,1.5062,1.3054,1.0560
2023-06-27,76450594621.71,0.0587,17.2771,0.5767,62.0439,14.9456,10.1040,0.7827,0.4931,1.3430,0.7900,0.6016,1.4654,0.7534,1.5062,1.3054,1.0555
2023-06-26,75150816351.48,0.0597,16.9833,0.5717,62.0439,14.9454,10.1040,0.7694,0.4781,1.3430,0.7900,0.6016,1.4405,0.7321,1.5062,1.3052,1.0544
2023-06-21,76686917943.57,0.0586,17.3305,0.5775,62.0439,14.9418,10.0843,0.7851,0.4965,1.3430,0.7900,0.6009,1.4700,0.7599,1.5062,1.3046,1.0537
2023-06-20,77395887909.15,0.0580,17.4907,0.5800,62.0439,14.9360,10.0843,0.7924,0.5023,1.3430,0.7900,0.6006,1.4836,0.7733,1.5062,1.3043,1.0534
2023-06-19,78459342857.52,0.0572,17.7310,0.5850,62.0439,14.9339,10.0843,0.8033,0.5211,1.3430,0.7899,0.6006,1.5039,0.7975,1.5062,1.3040,1.0534
2023-06-16,79050151162.17,0.0568,17.8645,0.5889,62.0439,14.9339,10.0663,0.8093,0.5309,1.3430,0.7887,0.6006,1.5153,0.8101,1.5062,1.3039,1.0534
2023-06-15,78695666179.38,0.0571,17.7844,0.5862,62.0439,14.9270,10.0663,0.8057,0.5257,1.3430,0.7885,0.6006,1.5085,0.8038,1.5054,1.3038,1.0534
2023-06-14,78695666179.38,0.0571,17.7844,0.5866,62.0439,14.9159,10.0622,0.8057,0.5261,1.3430,0.7880,0.6006,1.5085,0.8042,1.5052,1.3037,1.0534
2023-06-13,75977947977.99,0.0591,17.1702,0.5787,62.0439,14.9117,10.0584,0.7779,0.4906,1.3430,0.7871,0.6006,1.4085,0.6902,1.5048,1.3037,1.0534
2023-06-12,75859786317.06,0.0592,17.1435,0.5781,62.0439,14.9117,10.0584,0.7766,0.4896,1.3430,0.7878,0.6006,1.4063,0.6876,1.5048,1.3037,1.0534
2023-06-09,72669421471.95,0.0618,16.4226,0.5612,62.0439,14.9089,10.0584,0.7440,0.4476,1.3430,0.7880,0.6006,1.3472,0.5892,1.5048,1.3037,1.0534
2023-06-08,72905744793.81,0.0616,16.4760,0.5635,62.2192,14.9061,10.0562,0.7464,0.4507,1.3430,0.7883,0.6002,1.3516,0.5966,1.5052,1.3037,1.0533
2023-06-07,70778834897.07,0.0634,15.9953,0.5527,62.2192,14.9016,10.0531,0.7246,0.4222,1.3430,0.7883,0.6002,1.3121,0.5167,1.5052,1.3032,1.0533
2023-06-06,71133319879.86,0.0631,16.0754,0.5552,62.2192,14.9007,10.0457,0.7283,0.4268,1.3430,0.7883,0.6002,1.3187,0.5297,1.5052,1.3029,1.0533
2023-06-05,71605966523.58,0.0627,16.1822,0.5573,62.2192,14.9007,10.0423,0.7331,0.4319,1.3430,0.7883,0.6002,1.3275,0.5460,1.5052,1.3029,1.0533
2023-06-02,72669421471.95,0.0618,16.4226,0.5621,62.0439,14.8954,10.0423,0.7440,0.4484,1.3430,0.7880,0.6006,1.3472,0.5901,1.5048,1.3027,1.0534
2023-06-01,69715379948.7,0.0644,15.7550,0.5414,62.2192,14.8901,10.0402,0.7137,0.4043,1.3430,0.7883,0.6002,1.2924,0.4854,1.5052,1.3026,1.0533
2023-05-31,70660673236.14,0.0635,15.9686,0.5502,62.2192,14.8846,10.0402,0.7234,0.4218,1.3430,0.7883,0.6002,1.3100,0.5163,1.5052,1.3026,1.0533
2023-05-30,70069864931.49,0.0641,15.8351,0.5456,62.2192,14.8846,10.0398,0.7174,0.4110,1.3430,0.7883,0.6002,1.2990,0.4958,1.5052,1.3024,1.0533
2023-05-29,69715379948.7,0.0644,15.7550,0.5426,62.2192,14.8846,10.0398,0.7137,0.4055,1.3430,0.7883,0.6002,1.2924,0.4866,1.5052,1.3024,1.0533
2023-05-26,70424349914.28,0.0638,15.9152,0.5487,62.0439,14.8736,10.0398,0.7210,0.4187,1.3430,0.7880,0.6006,1.3056,0.5086,1.5048,1.3024,1.0534
2023-05-25,70542511575.21,0.0637,15.9419,0.5502,62.2192,14.8730,10.0398,0.7222,0.4202,1.3430,0.7883,0.6002,1.3078,0.5117,1.5052,1.3024,1.0533
2023-05-24,71251481540.79,0.0630,16.1021,0.5564,62.2192,14.8730,10.0398,0.7295,0.4289,1.3430,0.7883,0.6002,1.3209,0.5326,1.5052,1.3021,1.0533
2023-05-23,73142068115.67,0.0614,16.5294,0.5648,62.2192,14.8710,10.0363,0.7488,0.4557,1.3430,0.7883,0.6002,1.3560,0.6083,1.5052,1.3020,1.0533
2023-05-22,74914493029.62,0.0599,16.9299,0.5723,62.2192,14.8559,10.0363,0.7670,0.4778,1.3430,0.7883,0.6002,1.3888,0.6630,1.5052,1.3020,1.0533
2023-05-19,73260229776.6,0.0613,16.5561,0.5658,62.0439,14.8559,10.0398,0.7500,0.4576,1.3430,0.7880,0.6006,1.3581,0.6135,1.5048,1.3000,1.0534
2023-05-18,74441846385.9,0.0603,16.8231,0.5715,62.2192,14.8559,10.0363,0.7621,0.4720,1.3430,0.7883,0.6002,1.3801,0.6497,1.5052,1.3000,1.0533
2023-05-17,73851038081.25,0.0608,16.6896,0.5694,62.2192,14.8559,10.0363,0.7561,0.4645,1.3430,0.7883,0.6002,1.3691,0.6342,1.5052,1.3000,1.0533
2023-05-16,72196774828.23,0.0622,16.3157,0.5623,62.2192,14.8444,10.0265,0.7391,0.4436,1.3430,0.7883,0.6002,1.3384,0.5727,1.5052,1.2993,1.0533
