date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2026-05-13,449066570594.24,1.9776,0.5998,6.0693,1.1096,0.7367,5.0533,0.9611,3.9747,2.8160,2.1636,18.5927,0.2475,57.4390,29.9440,17.0820,0.0136
2026-05-12,440294903422.08,1.9389,0.5934,6.0693,1.1092,0.7367,4.9546,0.9565,3.9747,2.8160,2.1636,18.2296,0.2348,57.4390,29.9692,17.0820,0.0139
2026-05-11,428100146621.76,1.8852,0.5866,6.0693,1.1088,0.7367,4.8174,0.9420,3.9734,2.8160,2.1636,17.7247,0.2204,57.4390,29.9944,17.0820,0.0143
2026-05-08,432165065555.2,1.9031,0.5893,6.0693,1.1085,0.7367,4.8631,0.9494,3.9712,2.8159,2.1636,17.8930,0.2246,57.4390,30.0197,17.0820,0.0142
2026-05-07,424891000095.36,1.8711,0.5833,6.0839,1.1082,0.7366,4.7812,0.9399,3.9712,2.8159,2.1636,17.5918,0.2156,57.4841,30.0449,17.0820,0.0144
2026-05-06,416761162228.48,1.8353,0.5757,6.0839,1.1079,0.7366,4.6898,0.9336,3.9591,2.8153,2.1636,17.2552,0.2053,57.4841,30.0954,17.0820,0.0147
2026-04-30,398362055477.12,1.7543,0.5680,6.0839,1.1076,0.7366,4.4827,0.9012,3.9578,2.8148,2.1636,16.4934,0.1805,57.4841,30.1459,17.0820,0.0154
2026-04-29,410556812277.44,1.8080,0.5724,6.0839,1.1076,0.7366,4.6199,0.9236,3.9573,2.8144,2.1636,16.9983,0.1963,57.4841,30.1459,17.0820,0.0149
2026-04-28,395366852052.48,1.7411,0.5673,6.0839,1.1076,0.7366,4.4490,0.8962,3.9573,2.8140,2.1636,16.3694,0.1777,57.4841,30.1459,17.1042,0.0155
2026-04-27,406491893344.0,1.7901,0.5704,6.0839,1.1076,0.7361,4.5742,0.9165,3.9573,2.8110,2.1623,16.8300,0.1924,57.6334,30.1712,17.1042,0.0151
2026-04-24,414407788109.12,2.0050,0.6015,6.1205,1.1076,0.7366,5.0271,0.9606,3.9563,2.8144,2.1636,20.3753,0.3113,57.7164,30.2722,17.1603,0.0148
2026-04-23,414193845007.36,2.0040,0.6013,6.1205,1.1076,0.7366,5.0245,0.9605,3.9506,2.8140,2.1636,20.3648,0.3102,57.7164,30.2974,17.1603,0.0148
2026-04-22,429811691435.84,2.0796,0.6107,6.1277,1.1076,0.7361,5.2139,0.9697,3.9506,2.8110,2.1623,21.1326,0.3278,57.8278,30.3227,17.1230,0.0142
2026-04-21,429597748334.08,2.0785,0.6103,6.1422,1.1076,0.7361,5.2113,0.9697,3.9487,2.8110,2.1623,21.1221,0.3274,57.8325,30.3732,17.1230,0.0142
2026-04-20,433020837962.24,2.0951,0.6115,6.1568,1.1076,0.7361,5.2529,0.9709,3.9487,2.8110,2.1623,21.2904,0.3319,57.9250,30.3984,17.1230,0.0141
2026-04-17,432806894860.48,2.0941,0.6102,6.1714,1.1076,0.7366,5.2503,0.9709,3.9480,2.8144,2.1636,21.2799,0.3313,57.9250,30.6926,17.1603,0.0141
2026-04-16,434090553471.04,2.1003,0.6117,6.1714,1.1076,0.7366,5.2658,0.9713,3.9480,2.8140,2.1636,21.3430,0.3331,57.9250,30.7519,17.1603,0.0141
2026-04-15,427244374214.72,2.0671,0.6086,6.1860,1.1076,0.7361,5.1828,0.9701,3.9480,2.8110,2.1623,21.0064,0.3236,57.9985,30.7771,17.1230,0.0143
2026-04-14,418472707042.56,2.0247,0.6020,6.2152,1.1076,0.7361,5.0764,0.9663,3.9474,2.8110,2.1623,20.5751,0.3145,58.1194,31.1079,17.1230,0.0146
2026-04-13,403496689919.36,1.9522,0.5941,6.2298,1.1076,0.7361,4.8947,0.9547,3.9465,2.8110,2.1623,19.8388,0.2954,58.3703,31.4807,17.1230,0.0152
2026-04-10,405636120936.96,1.9626,0.5957,6.2544,1.1076,0.7366,4.9207,0.9568,3.9460,2.8144,2.1636,19.9440,0.2976,58.5293,31.7504,17.1603,0.0151
2026-04-09,409059210565.12,1.9792,0.5980,6.2544,1.1076,0.7366,4.9622,0.9610,3.9449,2.8140,2.1636,20.1123,0.3032,58.5293,31.7504,17.1603,0.0150
2026-04-08,409487096768.64,1.9812,0.5983,6.2590,1.1076,0.7361,4.9674,0.9614,3.9449,2.8110,2.1623,20.1333,0.3033,58.6182,31.7841,17.1230,0.0149
2026-04-07,376539859097.6001,1.8218,0.5733,6.2590,1.1076,0.7361,4.5677,0.9211,3.9449,2.8110,2.1623,18.5134,0.2422,58.7615,31.8417,17.1230,0.0162
2026-04-03,374828314283.52,1.8135,0.5716,6.2590,1.1076,0.7366,4.5469,0.9170,3.9404,2.8144,2.1636,18.4293,0.2370,58.8969,32.0583,17.1603,0.0163
2026-04-02,378893233216.96,1.8332,0.5731,6.2590,1.1076,0.7366,4.5962,0.9252,3.9393,2.8140,2.1636,18.6291,0.2454,58.8969,32.1048,17.1603,0.0161
2026-04-01,390232217610.24,1.8881,0.5850,6.2795,1.1076,0.7361,4.7338,0.9423,3.9393,2.8110,2.1623,19.1866,0.2663,59.0913,32.1298,17.1230,0.0157
2026-03-31,366912419518.4,1.7752,0.5696,6.2878,1.1076,0.7361,4.4509,0.9049,3.9392,2.8110,2.1623,18.0401,0.2264,59.0913,32.1764,17.1230,0.0167
2026-03-30,372902826367.68,1.8042,0.5708,6.2881,1.1076,0.7361,4.5236,0.9148,3.9391,2.8110,2.1623,18.3346,0.2322,59.7716,32.1979,17.1230,0.0164
2026-03-27,376111972894.08,1.8459,0.5745,6.3047,1.1076,0.7366,4.8414,0.9514,3.9377,2.8144,2.1636,19.2495,0.2677,59.9408,32.2909,17.1603,0.0145
2026-03-26,374186484978.24,1.8364,0.5727,6.3047,1.1076,0.7366,4.8166,0.9481,3.9361,2.8140,2.1636,19.1510,0.2633,59.9408,32.2909,17.1603,0.0146
2026-03-25,382744209048.64,1.8784,0.5808,6.3047,1.1076,0.7361,4.9268,0.9589,3.9361,2.8110,2.1623,19.5890,0.2800,59.9660,32.3840,17.1230,0.0143
2026-03-24,371619167757.12,1.8238,0.5721,6.3083,1.1076,0.7361,4.7835,0.9468,3.9338,2.8110,2.1623,19.0196,0.2576,60.0200,32.5236,17.1230,0.0147
2026-03-23,352792174802.24,1.7314,0.5663,6.3287,1.1076,0.7361,4.5412,0.9190,3.9335,2.8110,2.1623,18.0560,0.2264,60.0200,32.5984,17.1230,0.0155
2026-03-20,375470143588.8,1.8427,0.5720,6.3491,1.1076,0.7366,4.8331,0.9506,3.9298,2.8144,2.1636,19.2167,0.2653,60.1146,32.6941,17.1603,0.0145
2026-03-19,381888436641.6001,1.8742,0.5781,6.3491,1.1076,0.7366,4.9157,0.9581,3.9298,2.8140,2.1636,19.5452,0.2770,60.1146,32.7615,17.1603,0.0143
2026-03-18,415263560516.16,2.0380,0.5958,6.3611,1.1076,0.7361,5.3453,0.9730,3.9298,2.8110,2.1623,21.2533,0.3224,60.2575,32.8417,17.1230,0.0131
2026-03-17,415477503617.9201,2.0391,0.5958,6.3800,1.1076,0.7361,5.3481,0.9742,3.9285,2.8110,2.1623,21.2643,0.3228,60.2575,32.9766,17.1230,0.0131
2026-03-16,414193845007.36,2.0328,0.5953,6.3903,1.1076,0.7361,5.3316,0.9730,3.9283,2.8110,2.1623,21.1986,0.3207,60.2575,33.0312,17.1230,0.0132
2026-03-13,422751569077.76,2.0748,0.5998,6.4135,1.1076,0.7366,5.4417,0.9768,3.9283,2.8144,2.1636,21.6365,0.3284,60.1146,33.1285,17.1603,0.0129
2026-03-12,442006448236.16,2.1693,0.6038,6.4135,1.1076,0.7366,5.6896,0.9805,3.9278,2.8140,2.1636,22.6220,0.3459,60.1146,33.1285,17.1603,0.0123
2026-03-11,459549782580.48,2.2554,0.6070,6.4195,1.1076,0.7361,5.9154,0.9821,3.9278,2.8110,2.1623,23.5199,0.3610,60.2575,33.1426,17.1230,0.0119
2026-03-10,465112303226.24,2.2827,0.6082,6.4721,1.1076,0.7361,5.9870,0.9838,3.9232,2.8110,2.1623,23.8046,0.3668,60.2575,33.1613,17.1230,0.0117
2026-03-09,454415148138.24,2.2302,0.6049,6.4721,1.1076,0.7361,5.8493,0.9821,3.9196,2.8110,2.1623,23.2571,0.3573,60.2575,33.1907,17.1230,0.0120
2026-03-06,471102710075.52,2.3121,0.6102,6.4972,1.1076,0.7366,6.0641,0.9855,3.9195,2.8144,2.1636,24.1112,0.3703,60.2712,33.2671,17.1603,0.0116
2026-03-05,484153239282.88,2.3761,0.6146,6.4972,1.1076,0.7366,6.2321,0.9875,3.9168,2.8140,2.1636,24.7791,0.3829,60.2712,33.3008,17.1603,0.0113
2026-03-04,491855190946.24,2.4139,0.6219,6.5056,1.1076,0.7361,6.3312,0.9904,3.9168,2.8110,2.1623,25.1733,0.3963,60.5742,33.3077,17.1230,0.0111
2026-03-03,502338402932.48,2.4654,0.6282,6.5124,1.1076,0.7361,6.4662,0.9954,3.9168,2.8110,2.1623,25.7098,0.4125,60.5742,33.3414,17.1230,0.0109
2026-03-02,530578892364.8,2.6039,0.6348,6.5216,1.1076,0.7361,6.8297,0.9992,3.9168,2.8110,2.1623,27.1552,0.4317,60.5742,33.3879,17.1230,0.0103
2026-02-27,513249501122.24,2.5189,0.6293,6.5328,1.1076,0.7366,6.6066,0.9967,3.9109,2.8144,2.1636,26.2683,0.4218,60.2712,33.5472,17.1603,0.0106
2026-02-26,492710963353.28,2.4181,0.6217,6.5328,1.1076,0.7366,6.3423,0.9921,3.9109,2.8140,2.1636,25.2171,0.3962,60.2712,33.5937,17.1603,0.0111
2026-02-25,501696573627.2,2.4622,0.6267,6.5328,1.1076,0.7366,6.4579,0.9963,3.9099,2.8140,2.1636,25.6770,0.4107,60.2712,33.5937,17.1603,0.0109
2026-02-24,489073930623.36,2.4003,0.6184,6.5532,1.1076,0.7366,6.2954,0.9925,3.9056,2.8140,2.1636,25.0309,0.3916,60.2712,33.5937,17.1603,0.0112
2026-02-13,470246937668.48,2.3079,0.6070,6.6383,1.1092,0.7367,6.0531,0.9884,3.9001,2.8160,2.1636,24.0674,0.3685,60.5742,33.8401,17.1641,0.0116
2026-02-12,495492223676.16,2.4318,0.6218,6.6383,1.1088,0.7367,6.3781,0.9938,3.9001,2.8160,2.1636,25.3594,0.3993,60.5742,33.8401,17.1641,0.0110
2026-02-11,496561939184.96,2.4370,0.6220,6.6383,1.1085,0.7367,6.3918,0.9942,3.9001,2.8159,2.1636,25.4142,0.4007,60.5742,33.8565,17.1641,0.0110
2026-02-10,482441694468.8,2.3677,0.6124,6.6859,1.1082,0.7366,6.2101,0.9913,3.9001,2.8159,2.1636,24.6915,0.3785,60.6211,33.8729,17.1603,0.0113
2026-02-09,479660434145.92,2.3541,0.6118,6.6859,1.1079,0.7366,6.1743,0.9913,3.8994,2.8153,2.1636,24.5492,0.3754,60.6211,33.9194,17.1603,0.0114
2026-02-06,470460880770.24,2.3089,0.6083,6.6859,1.1076,0.7366,6.0559,0.9905,3.8960,2.8148,2.1636,24.0783,0.3693,60.6211,33.9660,17.1603,0.0116
2026-02-05,474311856601.92,2.3278,0.6106,6.6859,1.1076,0.7366,6.1054,0.9913,3.8948,2.8144,2.1636,24.2754,0.3703,60.6211,33.9721,17.1603,0.0115
2026-02-04,506403321865.92,2.4853,0.6243,6.6962,1.1076,0.7366,6.5185,0.9967,3.8925,2.8144,2.1636,25.9179,0.4118,60.6211,34.0369,17.1603,0.0108
2026-02-03,494850394370.88,2.4286,0.6198,6.7064,1.1076,0.7366,6.3698,0.9946,3.8919,2.8144,2.1636,25.3266,0.3960,60.6211,34.1239,17.1603,0.0110
2026-02-02,472600311787.84,2.3194,0.6094,6.7166,1.1076,0.7366,6.0834,0.9921,3.8905,2.8144,2.1636,24.1878,0.3694,60.6211,34.1521,17.1603,0.0115
2026-01-30,520523566582.08,2.5546,0.6253,6.7268,1.1076,0.7366,6.7003,0.9983,3.8904,2.8148,2.1636,26.6405,0.4207,60.6211,34.1690,17.1603,0.0105
2026-01-29,578288204057.28,2.8381,0.6289,6.7268,1.1076,0.7366,7.4438,1.0000,3.8904,2.8144,2.1636,29.5970,0.4703,60.6211,34.2068,17.1603,0.0094
2026-01-28,575079057530.88,2.8223,0.6285,6.7370,1.1076,0.7366,7.4025,1.0000,3.8878,2.8144,2.1636,29.4327,0.4691,60.6211,34.2449,17.1603,0.0095
2026-01-27,523732713108.48,2.5704,0.6256,6.7404,1.1076,0.7366,6.7416,0.9996,3.8835,2.8144,2.1636,26.8048,0.4226,60.6211,34.2786,17.1603,0.0104
2026-01-26,527583688940.16,2.5892,0.6260,6.7472,1.1076,0.7366,6.7911,1.0000,3.8830,2.8144,2.1636,27.0019,0.4230,60.6211,34.3251,17.1603,0.0103
2026-01-23,486934499605.76,2.3898,0.6137,6.7711,1.1076,0.7366,6.2679,0.9954,3.8824,2.8148,2.1636,24.9214,0.3859,60.6211,34.3890,17.1603,0.0112
2026-01-22,485650840995.2,2.3835,0.6135,6.7711,1.1076,0.7366,6.2514,0.9954,3.8824,2.8144,2.1636,24.8557,0.3840,60.6211,34.4102,17.1603,0.0112
2026-01-21,496989825388.48,2.4391,0.6198,6.7801,1.1076,0.7366,6.3973,0.9971,3.8824,2.8144,2.1636,25.4361,0.3989,60.6463,34.4313,17.1603,0.0110
2026-01-20,493566735760.32,2.4223,0.6177,6.7819,1.1076,0.7366,6.3533,0.9971,3.8820,2.8144,2.1636,25.2609,0.3935,60.7326,34.4395,17.1603,0.0111
2026-01-19,498701370202.56,2.4475,0.6198,6.7903,1.1076,0.7366,6.4194,0.9979,3.8806,2.8144,2.1636,25.5237,0.4014,60.7435,34.4771,17.1603,0.0109
2026-01-16,518812021768.0,2.5462,0.6228,6.8391,1.1076,0.7366,6.6782,1.0000,3.8766,2.8148,2.1636,26.5529,0.4174,61.0350,34.5243,17.1603,0.0105
2026-01-15,514533159732.8,2.5252,0.6218,6.8391,1.1076,0.7366,6.6232,0.9996,3.8735,2.8144,2.1636,26.3340,0.4147,61.0350,34.5708,17.1603,0.0106
2026-01-14,498487427100.8,2.4465,0.6193,6.8427,1.1076,0.7366,6.4166,0.9988,3.8709,2.8144,2.1636,25.5127,0.4010,61.1277,34.6174,17.1603,0.0109
2026-01-13,487790272012.8,2.3940,0.6139,6.8427,1.1076,0.7366,6.2789,0.9988,3.8654,2.8144,2.1636,24.9652,0.3865,61.1277,34.6174,17.1603,0.0112
2026-01-12,485436897893.44,2.3824,0.6131,6.8489,1.1076,0.7366,6.2486,0.9983,3.8654,2.8144,2.1636,24.8448,0.3827,61.1277,34.6639,17.1603,0.0112
2026-01-09,487362385809.28,2.3919,0.6129,6.8606,1.1076,0.7366,6.2734,0.9988,3.8654,2.8148,2.1636,24.9433,0.3855,61.6036,34.7104,17.1603,0.0112
2026-01-08,463828644615.68,2.2764,0.6065,6.8606,1.1076,0.7366,5.9705,0.9979,3.8654,2.8144,2.1636,23.7389,0.3645,61.6036,34.7134,17.1603,0.0118
2026-01-07,470032994566.72,2.3068,0.6077,6.8656,1.1076,0.7366,6.0503,0.9988,3.8654,2.8144,2.1636,24.0564,0.3682,61.8126,34.7502,17.1603,0.0116
2026-01-06,463828644615.68,2.2764,0.6065,6.8799,1.1076,0.7366,5.9705,0.9988,3.8635,2.8144,2.1636,23.7389,0.3645,61.9097,34.7937,17.1603,0.0118
2026-01-05,437299699997.44,2.1462,0.6027,6.9003,1.1076,0.7366,5.6290,0.9971,3.8635,2.8144,2.1636,22.3811,0.3379,61.9097,34.8048,17.1603,0.0125
2025-12-31,427886203520.0,2.1000,0.6008,6.9003,1.1076,0.7366,5.5078,0.9959,3.8627,2.8148,2.1636,21.8993,0.3307,62.1041,34.8513,17.1603,0.0128
2025-12-30,417616934635.52,2.0496,0.5954,6.9207,1.1076,0.7366,5.3756,0.9934,3.8627,2.8148,2.1636,21.3738,0.3237,62.1579,34.9187,17.1603,0.0131
2025-12-29,403924576122.88,1.9824,0.5921,6.9242,1.1076,0.7366,5.1994,0.9909,3.8627,2.8148,2.1636,20.6730,0.3083,62.2121,34.9759,17.1603,0.0135
2025-12-26,422537625976.0,2.0737,0.5981,6.9590,1.1079,0.7366,5.4390,0.9950,3.8635,2.8153,2.1636,21.6256,0.3264,62.3097,34.9829,17.1603,0.0129
2025-12-25,400073600291.2,1.9635,0.5900,6.9590,1.1076,0.7366,5.1498,0.9909,3.8627,2.8148,2.1636,20.4759,0.3066,62.3097,34.9861,17.1603,0.0136
2025-12-24,399645714087.68,1.9614,0.5892,6.9718,1.1076,0.7366,5.1443,0.9896,3.8627,2.8148,2.1636,20.4540,0.3054,62.4786,35.0535,17.1603,0.0137
2025-12-23,396864453764.8,1.9477,0.5871,6.9718,1.1076,0.7366,5.1085,0.9888,3.8627,2.8148,2.1636,20.3116,0.3012,62.5901,35.0535,17.1603,0.0137
2025-12-22,398362055477.12,1.9551,0.5876,6.9745,1.1076,0.7366,5.1278,0.9896,3.8627,2.8148,2.1636,20.3883,0.3037,62.9852,35.0535,17.1603,0.0137
2025-12-19,392799534831.36,1.9278,0.5840,7.0024,1.1079,0.7366,5.0562,0.9871,3.8635,2.8153,2.1636,20.1036,0.2970,63.1541,35.0827,17.1603,0.0139
2025-12-18,382744209048.64,1.8784,0.5784,7.0024,1.1076,0.7366,4.9268,0.9826,3.8627,2.8148,2.1636,19.5890,0.2780,63.1541,35.0827,17.1603,0.0143
2025-12-17,385097583168.0,1.8900,0.5801,7.0216,1.1076,0.7366,4.9570,0.9846,3.8627,2.8148,2.1636,19.7094,0.2838,63.2704,35.0827,17.1603,0.0142
2025-12-16,374400428080.0,1.8375,0.5714,7.0228,1.1076,0.7366,4.8193,0.9739,3.8627,2.8148,2.1636,19.1619,0.2622,63.3456,35.1209,17.1603,0.0146
2025-12-15,383599981455.68,1.8826,0.5788,7.0228,1.1076,0.7366,4.9378,0.9842,3.8627,2.8148,2.1636,19.6328,0.2801,63.4648,35.1757,17.1603,0.0142
2025-12-12,376111972894.08,1.8459,0.5720,7.0330,1.1079,0.7366,4.8414,0.9772,3.8635,2.8153,2.1636,19.2495,0.2655,63.9507,35.1883,17.1603,0.0145
2025-12-11,373544655672.96,1.8333,0.5710,7.0330,1.1076,0.7366,4.8083,0.9743,3.8627,2.8148,2.1636,19.1181,0.2610,63.9507,35.1883,17.1603,0.0146
2025-12-10,377181688402.88,1.8511,0.5726,7.0330,1.1076,0.7366,4.8551,0.9793,3.8627,2.8148,2.1636,19.3043,0.2689,64.5049,35.2557,17.1603,0.0145
2025-12-09,375470143588.8,1.8427,0.5710,7.0432,1.1076,0.7366,4.8331,0.9768,3.8627,2.8148,2.1636,19.2167,0.2643,64.5339,35.2557,17.1603,0.0145
2025-12-08,399859657189.44,1.9624,0.5846,7.0432,1.1076,0.7366,5.1471,0.9909,3.8627,2.8148,2.1636,20.4649,0.3008,64.6125,35.3232,17.1603,0.0136
2025-12-05,394083193441.9201,1.9341,0.5815,7.0614,1.1079,0.7366,5.0727,0.9892,3.8635,2.8153,2.1636,20.1693,0.2937,64.6133,35.3906,17.1603,0.0138
2025-12-04,382958152150.4,1.8795,0.5763,7.0614,1.1076,0.7366,4.9295,0.9846,3.8627,2.8148,2.1636,19.5999,0.2759,64.6133,35.3906,17.1603,0.0142
2025-12-03,376967745301.12,1.8501,0.5718,7.0636,1.1076,0.7366,4.8524,0.9805,3.8627,2.8148,2.1636,19.2933,0.2664,64.6738,35.3906,17.1603,0.0145
2025-12-02,367768191925.44,1.8049,0.5697,7.0760,1.1076,0.7366,4.7340,0.9726,3.8627,2.8148,2.1636,18.8225,0.2494,64.8427,35.3906,17.1603,0.0148
2025-12-01,369907622943.04,1.8154,0.5697,7.0840,1.1076,0.7366,4.7615,0.9743,3.8627,2.8148,2.1636,18.9320,0.2535,64.8427,35.3906,17.1603,0.0147
2025-11-28,347229654156.48,1.7041,0.5641,7.1052,1.1079,0.7366,4.4696,0.9345,3.8635,2.8153,2.1636,17.7713,0.2194,65.0876,35.4517,17.1603,0.0157
2025-11-27,341239247307.2,1.6747,0.5614,7.1052,1.1076,0.7366,4.3925,0.9199,3.8627,2.8148,2.1636,17.4647,0.2091,65.0876,35.4580,17.1603,0.0160
2025-11-26,341881076612.48,1.6779,0.5618,7.1200,1.1076,0.7366,4.4008,0.9212,3.8627,2.8148,2.1636,17.4976,0.2104,65.1170,35.5040,17.1603,0.0160
2025-11-25,341667133510.7201,1.6768,0.5614,7.1351,1.1076,0.7366,4.3980,0.9207,3.8627,2.8148,2.1636,17.4866,0.2091,65.1170,35.5254,17.1603,0.0160
2025-11-24,328402661201.6,1.6117,0.5564,7.1453,1.1076,0.7366,4.2273,0.8876,3.8627,2.8148,2.1636,16.8077,0.1913,65.1170,35.5254,17.1603,0.0166
2025-11-21,324765628471.68,1.5939,0.5558,7.1555,1.1079,0.7366,4.1804,0.8810,3.8635,2.8153,2.1636,16.6216,0.1833,65.4043,35.5928,17.1641,0.0168
2025-11-20,337816157679.04,1.6579,0.5585,7.1555,1.1076,0.7366,4.3484,0.9100,3.8627,2.8148,2.1636,17.2895,0.2037,65.4043,35.5928,17.1641,0.0161
2025-11-19,339741645594.88,1.6674,0.5593,7.1555,1.1076,0.7366,4.3732,0.9149,3.8627,2.8148,2.1636,17.3881,0.2058,65.4043,35.6410,17.1641,0.0161
2025-11-18,332895466338.56,1.6338,0.5568,7.1558,1.1076,0.7366,4.2851,0.8967,3.8627,2.8148,2.1636,17.0377,0.1954,65.6030,35.6602,17.1641,0.0164
2025-11-17,343378678324.8,1.6852,0.5593,7.1781,1.1076,0.7366,4.4200,0.9220,3.8627,2.8148,2.1636,17.5742,0.2091,65.7001,35.6602,17.1969,0.0159
2025-11-14,358996524753.28,1.7619,0.5633,7.2167,1.1079,0.7366,4.6211,0.9569,3.8635,2.8153,2.1636,18.3735,0.2294,65.8558,35.6702,17.1969,0.0152
2025-11-13,360280183363.84,1.7682,0.5635,7.2167,1.1076,0.7366,4.6376,0.9589,3.8627,2.8148,2.1636,18.4392,0.2324,65.8558,35.6801,17.1969,0.0151
2025-11-12,344020507630.08,1.6884,0.5593,7.2184,1.1076,0.7366,4.4283,0.9237,3.8627,2.8148,2.1636,17.6071,0.2100,65.8970,35.7276,17.1969,0.0159
2025-11-11,344662336935.36,1.6915,0.5593,7.2219,1.1076,0.7366,4.4366,0.9257,3.8627,2.8148,2.1636,17.6399,0.2112,66.1110,35.7276,17.1969,0.0158
2025-11-10,350010914479.36,1.7178,0.5598,7.2474,1.1076,0.7366,4.5054,0.9386,3.8627,2.8148,2.1636,17.9137,0.2174,66.2833,35.7388,17.1969,0.0156
2025-11-07,353861890311.04,1.7367,0.5599,7.2511,1.1079,0.7366,4.5550,0.9461,3.8635,2.8153,2.1636,18.1108,0.2215,66.3249,35.7962,17.1969,0.0154
2025-11-06,354503719616.32,1.7398,0.5602,7.2511,1.1076,0.7366,4.5632,0.9473,3.8627,2.8148,2.1636,18.1436,0.2224,66.3249,35.7975,17.1969,0.0154
2025-11-05,338885873187.84,1.6632,0.5585,7.2657,1.1076,0.7366,4.3622,0.9124,3.8627,2.8148,2.1636,17.3443,0.2041,66.5313,35.8624,17.1969,0.0161
2025-11-04,336532499068.48,1.6516,0.5577,7.2989,1.1076,0.7366,4.3319,0.9079,3.8627,2.8148,2.1636,17.2238,0.2012,66.5313,35.8624,17.1969,0.0162
2025-11-03,350224857581.12,1.7188,0.5589,7.2989,1.1076,0.7366,4.5082,0.9407,3.8627,2.8148,2.1636,17.9246,0.2170,66.5389,35.8624,17.1969,0.0156
2025-10-31,364559045399.04,1.7892,0.5599,7.3188,1.1079,0.7366,4.6927,0.9664,3.8635,2.8153,2.1636,18.6582,0.2368,66.9214,36.0147,17.1969,0.0150
2025-10-30,376539859097.6001,1.8480,0.5618,7.3188,1.1076,0.7366,4.8469,0.9776,3.8627,2.8148,2.1636,19.2714,0.2560,66.9214,36.0322,17.1969,0.0145
2025-10-29,375470143588.8,1.8427,0.5614,7.3290,1.1076,0.7366,4.8331,0.9768,3.8627,2.8148,2.1636,19.2167,0.2548,67.0738,36.0322,17.1969,0.0145
2025-10-28,358354695448.0,1.7587,0.5598,7.3525,1.1076,0.7366,4.6128,0.9552,3.8627,2.8148,2.1636,18.3407,0.2241,67.0738,36.0647,17.1969,0.0152
2025-10-27,369907622943.04,1.8154,0.5606,7.3532,1.1076,0.7366,4.7615,0.9718,3.8627,2.8148,2.1636,18.9320,0.2444,67.0738,36.0647,17.1969,0.0147
