date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2026-05-19,210639258266.2,4.5524,0.1077,10.8173,8.2116,5.4652,5.7896,0.0833,10.3778,7.8443,6.2017,0.0064,44.4328,0.6208,53.3588,41.0559,35.5182
2026-05-18,209447982255.44,4.5266,0.1011,10.8173,8.2181,5.4665,5.7569,0.0783,10.3778,7.8443,6.2017,0.0065,44.1815,0.6142,53.3588,41.0445,35.5092
2026-05-15,209339684436.28,4.5243,0.1002,10.8173,8.2300,5.4703,5.7539,0.0774,10.3778,7.8427,6.2049,0.0065,44.1586,0.6141,53.3588,41.0166,35.5010
2026-05-14,201488092547.18,4.3546,0.0563,10.8173,8.2316,5.4726,5.5381,0.0435,10.3778,7.8435,6.2063,0.0067,42.5024,0.5576,53.3588,41.0102,35.5010
2026-05-13,207011281324.34,4.4740,0.0879,10.8173,8.2321,5.4800,5.6899,0.0651,10.3778,7.8443,6.2120,0.0065,43.6675,0.5947,53.3588,41.0061,35.5010
2026-05-12,204276761390.55,4.4149,0.0696,10.8173,8.2371,5.4801,5.6147,0.0526,10.3778,7.8443,6.2148,0.0066,43.0907,0.5789,53.3588,41.0002,35.4996
2026-05-11,209799950167.71,4.5342,0.1019,10.8173,8.2496,5.4909,5.7666,0.0771,10.3778,7.8443,6.2174,0.0065,44.2557,0.6154,53.3588,40.9951,35.4963
2026-05-08,203058410925.0,4.3885,0.0625,10.8173,8.2639,5.5036,5.5813,0.0464,10.3778,7.8427,6.2174,0.0067,42.8337,0.5706,53.3588,40.9711,35.4901
2026-05-07,204547505938.45,4.4207,0.0708,10.8173,8.2641,5.5249,5.6222,0.0547,10.3778,7.8435,6.2215,0.0066,43.1478,0.5824,53.3588,40.9709,35.4901
2026-05-06,192418150192.53,4.1586,0.0269,10.8173,8.2671,5.5468,5.2888,0.0286,10.3778,7.8443,6.2215,0.0070,40.5892,0.4778,53.3588,40.9649,35.4901
2026-04-30,185730759859.4,4.0141,0.0195,10.8173,8.2754,5.5488,5.1050,0.0195,10.3778,7.8419,6.2228,0.0073,39.1785,0.4251,53.3588,40.9546,35.4901
2026-04-29,182996239925.61,3.9550,0.0190,10.8173,8.2801,5.5597,5.0298,0.0149,10.3778,7.8427,6.2233,0.0074,38.6017,0.3963,53.3588,40.9567,35.4901
2026-04-28,166128854591.44,3.5904,0.0116,10.8173,8.2855,5.5649,4.5662,0.0062,10.3778,7.8427,6.2234,0.0081,35.0436,0.1636,53.3588,40.9567,35.4865
2026-04-27,177987465789.46,4.1100,0.0224,10.8173,8.2866,5.5707,5.1763,0.0207,10.3778,7.8427,6.2237,0.0062,34.3221,0.1164,53.3588,40.9567,35.4901
2026-04-24,175307094765.25,4.0481,0.0199,10.8173,8.2911,5.5751,5.0983,0.0182,10.3778,7.8403,6.2257,0.0063,33.8052,0.0960,53.3588,40.9520,35.4901
2026-04-23,176890317508.08,4.0846,0.0211,10.8173,8.2945,5.5812,5.1444,0.0186,10.3778,7.8419,6.2262,0.0062,34.1105,0.1076,53.3588,40.9546,35.4929
2026-04-22,181140666428.92,4.1828,0.0269,10.8173,8.3010,5.5864,5.2680,0.0244,10.3778,7.8427,6.2267,0.0061,34.9302,0.1516,53.3588,40.9567,35.4940
2026-04-21,178785377536.48,4.1284,0.0219,10.8173,8.3088,5.6067,5.1995,0.0203,10.3778,7.8427,6.2293,0.0062,34.4760,0.1246,53.3588,40.9567,35.4963
2026-04-20,180084847270.24,4.1584,0.0236,10.8173,8.3135,5.6128,5.2373,0.0224,10.3778,7.8427,6.2298,0.0061,34.7266,0.1371,53.3588,40.9567,35.4963
2026-04-17,177756630663.92,4.1047,0.0211,10.8226,8.3387,5.6244,5.1696,0.0194,10.3778,7.8403,6.2315,0.0062,34.2776,0.1138,53.3588,40.9520,35.4996
2026-04-16,180951160426.08,4.1784,0.0248,10.8226,8.3486,5.6341,5.2625,0.0224,10.3778,7.8419,6.2318,0.0061,34.8936,0.1478,53.3588,40.9546,35.5010
2026-04-15,183820822754.8,4.2447,0.0327,10.8226,8.3496,5.6389,5.3459,0.0261,10.3778,7.8427,6.2338,0.0060,35.4470,0.1950,53.3588,40.9567,35.5044
2026-04-14,187096569375.32,4.3203,0.0451,10.8240,8.3510,5.6423,5.4412,0.0319,10.3778,7.8427,6.2358,0.0059,36.0787,0.2427,53.3588,40.9567,35.5052
2026-04-13,183008654171.2,4.2259,0.0311,10.8276,8.3539,5.6613,5.3223,0.0257,10.3778,7.8427,6.2361,0.0060,35.2904,0.1805,53.3588,40.9567,35.5052
2026-04-10,184389340763.32,4.2578,0.0352,10.8321,8.3584,5.6981,5.3625,0.0273,10.3778,7.8427,6.2365,0.0060,35.5566,0.2036,53.3588,40.9520,35.5092
2026-04-09,178785377536.48,4.1284,0.0215,10.8321,8.3599,5.7011,5.1995,0.0199,10.3778,7.8435,6.2382,0.0062,34.4760,0.1242,53.3588,40.9546,35.5092
2026-04-08,182602569879.4,4.2166,0.0277,10.8321,8.3613,5.7584,5.3105,0.0244,10.3778,7.8443,6.2410,0.0060,35.2121,0.1723,53.3588,40.9567,35.5182
2026-04-07,175293052627.0,4.0478,0.0195,10.8325,8.3636,5.7758,5.0979,0.0178,10.3778,7.8453,6.2416,0.0063,33.8025,0.0957,53.3588,40.9567,35.5182
2026-04-03,178839522108.72,4.1297,0.0211,10.8507,8.3750,5.7898,5.2011,0.0194,10.3778,7.8475,6.2434,0.0062,34.4864,0.1241,53.3588,40.9520,35.5186
2026-04-02,181032377284.44,4.1803,0.0236,10.8507,8.3800,5.8017,5.2648,0.0211,10.3778,7.8496,6.2446,0.0061,34.9093,0.1478,53.3588,40.9546,35.5219
2026-04-01,184687135910.64,4.2647,0.0344,10.8507,8.3867,5.8025,5.3711,0.0253,10.3778,7.8524,6.2490,0.0060,35.6140,0.2050,53.3588,40.9567,35.5280
2026-03-31,181384317004.0,4.1884,0.0236,10.8552,8.4071,5.8178,5.2751,0.0215,10.3778,7.8524,6.2497,0.0061,34.9771,0.1528,53.3588,40.9567,35.5280
2026-03-30,182413063876.56,4.2122,0.0257,10.8597,8.4254,5.8237,5.3050,0.0224,10.3778,7.8556,6.2498,0.0061,35.1755,0.1681,53.3588,40.9567,35.5403
2026-03-27,185553449066.48,4.2847,0.0364,10.8712,8.4314,5.8329,5.3963,0.0252,10.3778,7.8556,6.2498,0.0060,35.7811,0.2180,53.3588,40.9520,35.5458
2026-03-26,182792075882.24,4.2209,0.0269,10.8712,8.4320,5.8366,5.3160,0.0224,10.3778,7.8559,6.2510,0.0060,35.2486,0.1730,53.3588,40.9546,35.5458
2026-03-25,184118617902.12,4.2516,0.0311,10.8712,8.4342,5.8385,5.3546,0.0232,10.3778,7.8574,6.2529,0.0060,35.5044,0.1959,53.3588,40.9567,35.5462
2026-03-24,178947811253.2,4.1322,0.0215,10.8723,8.4410,5.8534,5.2042,0.0195,10.3778,7.8614,6.2529,0.0062,34.5073,0.1255,53.3588,40.9567,35.5673
2026-03-23,176863245221.96,4.0840,0.0199,10.8773,8.4467,5.8578,5.1436,0.0178,10.3778,7.8614,6.2547,0.0062,34.1053,0.1068,53.3588,40.9567,35.5748
2026-03-20,186121967075.0,4.2978,0.0352,10.8859,8.4534,5.8602,5.4129,0.0236,10.3778,7.8653,6.2555,0.0059,35.8907,0.2234,53.3588,40.9520,35.5808
2026-03-19,187421436808.76,4.3278,0.0406,10.8859,8.4571,5.8654,5.4507,0.0257,10.3778,7.8653,6.2556,0.0059,36.1413,0.2413,53.3588,40.9546,35.5808
2026-03-18,189506002840.0,4.3760,0.0476,10.8859,8.4636,5.8735,5.5113,0.0290,10.3778,7.8654,6.2571,0.0058,36.5433,0.2692,53.3588,40.9567,35.5808
2026-03-17,192754677174.4,4.4510,0.0654,10.8866,8.4712,5.8813,5.6058,0.0369,10.3778,7.8701,6.2585,0.0057,37.1697,0.3072,53.3588,40.9567,35.5808
2026-03-16,194379014341.6,4.4885,0.0770,10.8872,8.4788,5.8843,5.6530,0.0447,10.3778,7.8701,6.2612,0.0057,37.4830,0.3259,53.3588,40.9567,35.5808
2026-03-13,197059170667.48,4.5504,0.0894,10.8976,8.4918,5.8917,5.7309,0.0559,10.3778,7.8654,6.2645,0.0056,37.9998,0.3533,53.3588,40.9520,35.5748
2026-03-12,192646388029.92,4.4485,0.0650,10.8976,8.4934,5.9081,5.6026,0.0364,10.3778,7.8656,6.2650,0.0057,37.1489,0.3067,53.3588,40.9546,35.5748
2026-03-11,192619315743.8,4.4479,0.0646,10.8976,8.4941,5.9121,5.6018,0.0360,10.3778,7.8701,6.2665,0.0057,37.1436,0.3064,53.3588,40.9567,35.5748
2026-03-10,192321520596.48,4.4410,0.0617,10.8976,8.4993,5.9167,5.5932,0.0344,10.3778,7.8701,6.2671,0.0057,37.0862,0.3014,53.3588,40.9567,35.5673
2026-03-09,191644713443.48,4.4253,0.0584,10.8976,8.5039,5.9240,5.5735,0.0319,10.3778,7.8701,6.2675,0.0058,36.9557,0.2928,53.3588,40.9567,35.5655
2026-03-06,193485628899.64,4.4679,0.0695,10.9021,8.5061,5.9281,5.6270,0.0393,10.3778,7.8654,6.2714,0.0057,37.3107,0.3153,53.3588,40.9520,35.5403
2026-03-05,190561821998.68,4.4003,0.0526,10.9021,8.5076,5.9281,5.5420,0.0310,10.3778,7.8656,6.2738,0.0058,36.7469,0.2844,53.3588,40.9546,35.5403
2026-03-04,184064473329.88,4.2503,0.0298,10.9021,8.5089,5.9468,5.3530,0.0215,10.3778,7.8701,6.2740,0.0060,35.4940,0.1954,53.3588,40.9567,35.5403
2026-03-03,186825846514.12,4.3141,0.0373,10.9021,8.5116,5.9516,5.4333,0.0240,10.3778,7.8701,6.2743,0.0059,36.0265,0.2356,53.3588,40.9567,35.5403
2026-03-02,193241978324.56,4.4622,0.0658,10.9021,8.5150,5.9519,5.6199,0.0373,10.3778,7.8701,6.2743,0.0057,37.2637,0.3130,53.3588,40.9567,35.5280
2026-02-27,197411110387.04,4.5585,0.0873,10.9027,8.5222,5.9540,5.7412,0.0546,10.3778,7.8654,6.2785,0.0056,38.0677,0.3579,53.3588,40.9520,35.5182
2026-02-26,199793471565.6,4.6135,0.0960,10.9027,8.5228,5.9546,5.8105,0.0646,10.3778,7.8656,6.2828,0.0055,38.5271,0.3878,53.3588,40.9546,35.5182
2026-02-25,200876363010.4,4.6385,0.0993,10.9027,8.5229,5.9553,5.8420,0.0671,10.3778,7.8656,6.2852,0.0055,38.7359,0.4011,53.3588,40.9546,35.5182
2026-02-24,201282447302.2,4.6479,0.1014,10.9027,8.5237,5.9587,5.8538,0.0691,10.3778,7.8656,6.2874,0.0055,38.8142,0.4048,53.3588,40.9546,35.5092
2026-02-13,203367013333.44,4.6960,0.1106,10.9210,8.5549,5.9728,5.9144,0.0817,10.3767,7.8653,6.2922,0.0054,39.2162,0.4267,53.1692,40.9346,35.5182
2026-02-12,205207928789.6,4.7385,0.1177,10.9319,8.5624,5.9728,5.9679,0.0945,10.3774,7.8653,6.2922,0.0054,39.5711,0.4381,53.2860,40.9449,35.5182
2026-02-11,204260398775.4,4.7167,0.1144,10.9319,8.5631,5.9828,5.9404,0.0888,10.3774,7.8654,6.2973,0.0054,39.3884,0.4337,53.2860,40.9449,35.5182
2026-02-10,212165506322.44,4.8992,0.1376,10.9319,8.5637,5.9865,6.1703,0.1649,10.3774,7.8656,6.2981,0.0052,40.9128,0.4979,53.2860,40.9449,35.5182
2026-02-09,208050518832.2,4.8042,0.1248,10.9319,8.5642,5.9890,6.0506,0.1153,10.3774,7.8656,6.2993,0.0053,40.1193,0.4601,53.2860,40.9471,35.5182
2026-02-06,202094615885.8,4.6667,0.1063,10.9319,8.5646,5.9914,5.8774,0.0753,10.3774,7.8656,6.2998,0.0055,38.9708,0.4144,53.2860,40.9494,35.5182
2026-02-05,201769748452.36,4.6591,0.1047,10.9412,8.5657,5.9914,5.8679,0.0732,10.3778,7.8701,6.2998,0.0055,38.9082,0.4117,53.3588,40.9520,35.5092
2026-02-04,204585266208.84,4.7242,0.1146,10.9412,8.5700,5.9928,5.9498,0.0898,10.3778,7.8701,6.3002,0.0054,39.4511,0.4353,53.3588,40.9520,35.5092
2026-02-03,204206254203.16,4.7154,0.1134,10.9463,8.5744,5.9958,5.9388,0.0873,10.3778,7.8701,6.3009,0.0054,39.3780,0.4332,53.3588,40.9520,35.5092
2026-02-02,203150435044.48,4.6910,0.1092,10.9468,8.5758,5.9993,5.9081,0.0790,10.3778,7.8701,6.3016,0.0054,39.1744,0.4261,53.3588,40.9520,35.5092
2026-01-30,202040471313.56,4.6654,0.1050,10.9473,8.5808,6.0105,5.8758,0.0744,10.3774,7.8656,6.3049,0.0055,38.9604,0.4148,53.2860,40.9494,35.5182
2026-01-29,205397434792.44,4.7429,0.1163,10.9479,8.5811,6.0105,5.9734,0.0923,10.3778,7.8701,6.3049,0.0054,39.6077,0.4398,53.3588,40.9520,35.5092
2026-01-28,206859338242.92,4.7767,0.1192,10.9511,8.5814,6.0123,6.0159,0.1005,10.3778,7.8701,6.3073,0.0053,39.8896,0.4501,53.3588,40.9520,35.5052
2026-01-27,212355012325.28,4.9036,0.1349,10.9511,8.5820,6.0172,6.1758,0.1622,10.3778,7.8701,6.3083,0.0052,40.9494,0.4998,53.3588,40.9520,35.5010
2026-01-26,208998048846.4,4.8261,0.1237,10.9511,8.5838,6.0176,6.0781,0.1216,10.3778,7.8701,6.3102,0.0053,40.3020,0.4663,53.3588,40.9498,35.4996
2026-01-23,214899807220.56,4.9623,0.1381,10.9511,8.5890,6.0207,6.2498,0.1832,10.3774,7.8656,6.3111,0.0051,41.4401,0.5219,53.2860,40.9449,35.4996
2026-01-22,214195927781.44,4.9461,0.1374,10.9518,8.5976,6.0207,6.2293,0.1771,10.3778,7.8701,6.3111,0.0052,41.3043,0.5159,53.3588,40.9449,35.4963
2026-01-21,216794867248.96,5.0061,0.1403,10.9530,8.6066,6.0372,6.3049,0.1974,10.3778,7.8701,6.3130,0.0051,41.8055,0.5387,53.3588,40.9346,35.4963
2026-01-20,214899807220.56,4.9623,0.1378,10.9550,8.6077,6.0426,6.2498,0.1829,10.3778,7.8701,6.3139,0.0051,41.4401,0.5225,53.3588,40.9243,35.4963
2026-01-19,217309240685.24,5.0180,0.1407,10.9554,8.6086,6.0426,6.3199,0.2015,10.3778,7.8701,6.3139,0.0051,41.9047,0.5424,53.3588,40.9186,35.4963
2026-01-16,218879433280.2,5.0542,0.1423,10.9567,8.6095,6.0524,6.3655,0.2159,10.3774,7.8747,6.3148,0.0050,42.2075,0.5517,53.2860,40.9123,35.4996
2026-01-15,218852360994.08,5.0536,0.1419,10.9597,8.6119,6.0524,6.3647,0.2151,10.3778,7.8763,6.3139,0.0050,42.2023,0.5515,53.3588,40.9059,35.4963
2026-01-14,211028470305.4,4.8729,0.1278,10.9627,8.6148,6.0526,6.1372,0.1448,10.3778,7.8763,6.3139,0.0052,40.6936,0.4853,53.3588,40.8985,35.4963
2026-01-13,211467239926.11,4.8831,0.1291,10.9665,8.6162,6.0529,6.1513,0.1514,10.3778,7.8763,6.3148,0.0052,40.7782,0.4890,53.3588,40.8985,35.4963
2026-01-12,218270475526.95,5.0402,0.1407,10.9705,8.6188,6.0542,6.3492,0.2098,10.3778,7.8763,6.3157,0.0051,42.0901,0.5486,53.3588,40.8985,35.4963
2026-01-09,211386249026.1,4.8812,0.1286,10.9734,8.6237,6.0564,6.1490,0.1505,10.3774,7.8747,6.3168,0.0052,40.7625,0.4892,53.2860,40.8956,35.4996
2026-01-08,209442467425.86,4.8363,0.1241,10.9740,8.6265,6.0564,6.0924,0.1258,10.3778,7.8763,6.3168,0.0053,40.3877,0.4758,53.3588,40.8965,35.4963
2026-01-07,210657330926.01,4.8644,0.1266,10.9766,8.6342,6.0569,6.1278,0.1394,10.3778,7.8780,6.3230,0.0052,40.6220,0.4849,53.3588,40.8965,35.4963
2026-01-06,211872194426.16,4.8924,0.1303,10.9769,8.6397,6.0688,6.1631,0.1556,10.3778,7.8780,6.3248,0.0052,40.8562,0.4952,53.3588,40.8965,35.4963
2026-01-05,211521233859.45,4.8843,0.1283,10.9780,8.6411,6.0712,6.1529,0.1506,10.3778,7.8780,6.3262,0.0052,40.7886,0.4915,53.3588,40.8985,35.4963
2025-12-31,203368149925.11,4.6961,0.1092,10.9790,8.6482,6.0767,5.9157,0.0806,10.3774,7.8821,6.3281,0.0054,39.2164,0.4351,53.2860,40.9123,35.4996
2025-12-30,206472801092.16,4.7677,0.1183,10.9806,8.6518,6.0774,6.0061,0.0988,10.3774,7.8870,6.3303,0.0053,39.8151,0.4524,53.2860,40.9129,35.4996
2025-12-29,198292720191.15,4.5789,0.0918,10.9810,8.6530,6.0778,5.7681,0.0575,10.3774,7.8882,6.3309,0.0056,38.2377,0.3772,53.2860,40.9243,35.4996
2025-12-26,197887765691.1,4.5695,0.0893,10.9880,8.6589,6.0785,5.7563,0.0566,10.3774,7.8903,6.3319,0.0056,38.1596,0.3716,53.2860,40.9346,35.4996
2025-12-25,198886653457.89,4.5926,0.0935,10.9880,8.6633,6.0805,5.7854,0.0596,10.3774,7.8923,6.3331,0.0056,38.3522,0.3821,53.2860,40.9449,35.4996
2025-12-24,195350050824.12,4.5109,0.0769,10.9880,8.6760,6.0822,5.6825,0.0447,10.3774,7.8926,6.3350,0.0057,37.6702,0.3433,53.2860,40.9449,35.4996
2025-12-23,195647017457.49,4.5178,0.0790,10.9924,8.6760,6.0824,5.6911,0.0455,10.3774,7.8978,6.3358,0.0056,37.7275,0.3482,53.2860,40.9546,35.4996
2025-12-22,196321941624.24,4.5334,0.0815,10.9934,8.6763,6.0841,5.7108,0.0480,10.3774,7.9008,6.3358,0.0056,37.8576,0.3573,53.2860,40.9589,35.4996
2025-12-19,193163296523.85,4.4604,0.0653,10.9984,8.6794,6.0858,5.6189,0.0368,10.3774,7.9039,6.3366,0.0057,37.2485,0.3191,53.2860,40.9711,35.4996
2025-12-18,192461375390.43,4.4442,0.0604,10.9984,8.6824,6.0906,5.5985,0.0327,10.3774,7.9051,6.3368,0.0057,37.1132,0.3118,53.2860,40.9713,35.4996
2025-12-17,193973205523.95,4.4791,0.0687,11.0014,8.6835,6.0916,5.6425,0.0389,10.3774,7.9065,6.3392,0.0057,37.4047,0.3288,53.2860,40.9918,35.4996
2025-12-16,190463599856.85,4.3981,0.0505,11.0049,8.6849,6.0944,5.5404,0.0294,10.3774,7.9097,6.3400,0.0058,36.7279,0.2874,53.2860,40.9984,35.4996
2025-12-15,193730232823.92,4.4735,0.0674,11.0063,8.6866,6.0955,5.6354,0.0376,10.3774,7.9107,6.3405,0.0057,37.3579,0.3242,53.2860,41.0020,35.4996
2025-12-12,199507583691.3,4.6069,0.0909,11.0088,8.6870,6.0955,5.8034,0.0595,10.3774,7.9129,6.3410,0.0055,38.4719,0.3878,53.2860,41.0166,35.4996
2025-12-11,199048635257.91,4.5963,0.0902,11.0088,8.6872,6.0984,5.7901,0.0567,10.3774,7.9130,6.3420,0.0055,38.3834,0.3821,53.2860,41.0231,35.4996
2025-12-10,201640344058.23,4.6562,0.0968,11.0115,8.7031,6.1004,5.8655,0.0666,10.3774,7.9154,6.3420,0.0055,38.8832,0.4136,53.2860,41.0367,35.4996
2025-12-09,195593023524.15,4.5165,0.0757,11.0122,8.7047,6.1014,5.6896,0.0430,10.3774,7.9171,6.3423,0.0056,37.7171,0.3453,53.2860,41.0523,35.4996
2025-12-08,199885541224.68,4.6156,0.0902,11.0143,8.7087,6.1026,5.8144,0.0587,10.3774,7.9192,6.3471,0.0055,38.5448,0.3941,53.2860,41.0596,35.4996
2025-12-05,197509808157.72,4.5608,0.0835,11.0148,8.7135,6.1052,5.7453,0.0513,10.3774,7.9228,6.3547,0.0056,38.0867,0.3638,53.2860,41.0643,35.4996
2025-12-04,196132962857.55,4.5290,0.0773,11.0148,8.7136,6.1113,5.7053,0.0451,10.3774,7.9252,6.3549,0.0056,37.8212,0.3528,53.2860,41.0690,35.4996
2025-12-03,189707684790.09,4.3806,0.0471,11.0166,8.7150,6.1168,5.5184,0.0281,10.3774,7.9263,6.3550,0.0058,36.5822,0.2783,53.2860,41.0720,35.4996
2025-12-02,191867442123.69,4.4305,0.0575,11.0197,8.7216,6.1193,5.5812,0.0302,10.3774,7.9290,6.3562,0.0058,36.9986,0.3023,53.2860,41.0842,35.4996
2025-12-01,194351163057.33,4.4878,0.0699,11.0208,8.7283,6.1203,5.6535,0.0380,10.3774,7.9321,6.3564,0.0057,37.4776,0.3304,53.2860,41.0961,35.4996
2025-11-28,190760566490.22,4.4049,0.0525,11.0249,8.7296,6.1223,5.5490,0.0294,10.3774,7.9339,6.3576,0.0058,36.7852,0.2898,53.2860,41.0995,35.4996
2025-11-27,189302730290.04,4.3713,0.0447,11.0249,8.7296,6.1297,5.5066,0.0277,10.3774,7.9341,6.3604,0.0058,36.5041,0.2750,53.2860,41.1001,35.4996
2025-11-26,189788675690.1,4.3825,0.0467,11.0263,8.7309,6.1304,5.5207,0.0277,10.3774,7.9360,6.3608,0.0058,36.5978,0.2792,53.2860,41.1172,35.4996
2025-11-25,188465824323.27,4.3519,0.0418,11.0263,8.7398,6.1327,5.4823,0.0256,10.3774,7.9446,6.3621,0.0059,36.3427,0.2651,53.2860,41.1208,35.4996
2025-11-24,188465824323.27,4.3519,0.0418,11.0275,8.7411,6.1331,5.4823,0.0256,10.3774,7.9460,6.3621,0.0059,36.3427,0.2651,53.2860,41.1381,35.4996
2025-11-21,187898888023.2,4.3389,0.0397,11.0305,8.7430,6.1336,5.4658,0.0252,10.3774,7.9493,6.3649,0.0059,36.2334,0.2559,53.2860,41.1575,35.4996
2025-11-20,188951769723.33,4.3632,0.0414,11.0305,8.7436,6.1357,5.4964,0.0256,10.3774,7.9504,6.3677,0.0058,36.4364,0.2696,53.2860,41.1724,35.4996
2025-11-19,191678463357.0,4.4261,0.0533,11.0362,8.7495,6.1392,5.5757,0.0269,10.3774,7.9572,6.3681,0.0058,36.9622,0.2961,53.2860,41.1833,35.4996
2025-11-18,193055308657.17,4.4579,0.0587,11.0372,8.7518,6.1392,5.6158,0.0314,10.3774,7.9607,6.3706,0.0057,37.2277,0.3122,53.2860,41.2005,35.4996
2025-11-17,193028311690.5,4.4573,0.0579,11.0385,8.7526,6.1476,5.6150,0.0306,10.3774,7.9677,6.3708,0.0057,37.2225,0.3114,53.2860,41.2067,35.4996
2025-11-14,191921436057.03,4.4317,0.0542,11.0404,8.7560,6.1489,5.5828,0.0269,10.3778,7.9747,6.3742,0.0058,37.0091,0.2997,53.2860,41.2195,35.4996
2025-11-13,195458038690.8,4.5134,0.0695,11.0404,8.7578,6.1511,5.6857,0.0368,10.3778,7.9769,6.3760,0.0057,37.6910,0.3375,53.2860,41.2240,35.4996
2025-11-12,193028311690.5,4.4573,0.0575,11.0483,8.7610,6.1520,5.6150,0.0302,10.3778,7.9781,6.3771,0.0057,37.2225,0.3110,53.2860,41.2385,35.4996
2025-11-11,194729120590.71,4.4966,0.0653,11.0550,8.7647,6.1545,5.6644,0.0352,10.3778,7.9785,6.3771,0.0057,37.5505,0.3288,53.2860,41.2554,35.4996
2025-11-10,196564914324.27,4.5390,0.0724,11.0617,8.7672,6.1562,5.7178,0.0393,10.3778,7.9811,6.3786,0.0056,37.9045,0.3486,53.2860,41.2709,35.4996
2025-11-07,198643680757.86,4.5870,0.0798,11.0684,8.7720,6.1691,5.7783,0.0459,10.3778,7.9817,6.3793,0.0056,38.3053,0.3679,53.2860,41.2861,35.4996
2025-11-06,201127401691.5,4.6443,0.0860,11.0684,8.7723,6.1719,5.8506,0.0529,10.3778,7.9822,6.3799,0.0055,38.7843,0.3991,53.2860,41.2868,35.4996
2025-11-05,197347826357.7,4.5570,0.0753,11.0691,8.7730,6.1720,5.7406,0.0422,10.3778,7.9904,6.3840,0.0056,38.0555,0.3544,53.2860,41.2937,35.4996
2025-11-04,197320829391.03,4.5564,0.0744,11.0767,8.7774,6.1730,5.7398,0.0418,10.3778,7.9921,6.3849,0.0056,38.0502,0.3540,53.2860,41.2958,35.4996
2025-11-03,202072295524.95,4.6661,0.0885,11.0812,8.7822,6.1769,5.8781,0.0579,10.3778,7.9927,6.3863,0.0055,38.9665,0.4053,53.2860,41.3038,35.4996
2025-10-31,207903640325.67,4.8008,0.1029,11.0851,8.7838,6.1780,6.0477,0.0930,10.3778,7.9998,6.3893,0.0053,40.0910,0.4465,53.2860,41.3114,35.4996
2025-10-30,207876643359.0,4.8002,0.1026,11.0851,8.7845,6.1807,6.0469,0.0926,10.3778,8.0005,6.4058,0.0053,40.0858,0.4462,53.2860,41.3114,35.4996
2025-10-29,213357027593.01,4.9267,0.1133,11.0886,8.7900,6.1902,6.2063,0.1497,10.3778,8.0073,6.4084,0.0052,41.1426,0.4930,53.2860,41.3152,35.4996
2025-10-28,208713549325.77,4.8195,0.1042,11.0894,8.7908,6.1968,6.0712,0.1001,10.3778,8.0118,6.4121,0.0053,40.2472,0.4512,53.2860,41.3196,35.4996
2025-10-27,211305258126.09,4.8793,0.1079,11.0908,8.7952,6.1981,6.1466,0.1282,10.3778,8.0118,6.4141,0.0052,40.7469,0.4690,53.2860,41.3230,35.4996
