日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-06-15,=99.3700,=99.3700,=99.3700,=99.3700,=296495948492.3501,=245769858045.0,=245769858045.02,,=19.5231,,,,
2026-06-12,=99.7100,=99.7100,=99.7100,=99.7100,=297510425925.05,=246610773329.0,=246610773328.66,,=19.5899,,,,
2026-06-11,=97.0700,=97.0700,=97.0700,=97.0700,=289633307035.85,=240081313479.0,=240081313479.22,,=19.0712,,,,
2026-06-10,=97.0400,=97.0400,=97.0400,=97.0400,=289543794321.2,=240007115072.0,=240007115071.8401,,=19.0653,,,,
2026-06-09,=93.4800,=93.4800,=93.4800,=93.4800,=278921618849.4,=231202237396.0,=231202237396.08,,=18.3659,,,,
2026-06-08,=96.0000,=96.0000,=96.0000,=96.0000,=286440686880.0,=237434903616.0,=237434903616.0,,=18.8610,,,,
2026-06-05,=96.5600,=96.5600,=96.5600,=96.5600,=288111590886.8,=238819940554.0,=238819940553.76,,=18.9710,,,,
2026-06-04,=96.7500,=96.7500,=96.7500,=96.7500,=288678504746.25,=239289863801.0,=239289863800.5,,=19.0084,,,,
2026-06-03,=98.8500,=98.8500,=98.8500,=98.8500,=294944394771.75,=244483752317.0,=244483752317.1,,=19.4210,,,,
2026-06-02,=99.7500,=99.7500,=99.7500,=99.7500,=297629776211.25,=246709704539.0,=246709704538.5,,=19.5978,,,,
2026-06-01,=99.9900,=99.9900,=99.9900,=99.9900,=298345877928.45,=247303291798.0,=247303291797.54,,=19.6449,,,,
2026-05-29,=101.6000,=101.6000,=101.6000,=101.6000,=303149726948.0,=251285272994.0,=251285272993.6,,=19.9612,,,,
2026-05-28,=100.8000,=100.8000,=100.8000,=100.8000,=300762721224.0,=249306648797.0,=249306648796.8,,=19.8041,,,,
2026-05-27,=102.6300,=102.6300,=102.6300,=102.6300,=306222996817.65,=253832751647.0,=253832751646.98,,=20.1636,,,,
2026-05-26,=104.1100,=104.1100,=104.1100,=104.1100,=310638957407.05,=257493206411.0,=257493206411.06,,=20.4544,,,,
2026-05-25,=102.5500,=102.5500,=102.5500,=102.5500,=305984296245.25,=253634889227.0,=253634889227.3,,=20.1479,,,,
2026-05-22,=103.9800,=103.9800,=103.9800,=103.9800,=310251068976.9,=257171679979.0,=257171679979.08,,=20.4288,,,,
2026-05-21,=104.2300,=104.2300,=104.2300,=104.2300,=310997008265.65,=257790000041.0,=257790000040.58,,=20.4780,,,,
2026-05-20,=103.1000,=103.1000,=103.1000,=103.1000,=307625362680.5,=254995193363.0,=254995193362.6,,=20.2559,,,,
2026-05-19,=101.7900,=101.7900,=101.7900,=101.7900,=303716640807.45,=251755196240.0,=251755196240.3401,,=19.9986,,,,
2026-05-18,=102.0500,=102.0500,=102.0500,=102.0500,=304492417667.75,=252398249104.0,=252398249104.3,,=20.0497,,,,
2026-05-15,=103.1300,=103.1300,=103.1300,=103.1300,=307714875395.15,=255069391770.0,=255069391769.98,,=20.2618,,,,
2026-05-14,=103.0100,=103.0100,=103.0100,=103.0100,=307356824536.55,=254772598140.0,=254772598140.46,,=20.2383,,,,
2026-05-13,=108.9200,=108.9200,=108.9200,=108.9200,=324990829322.6,=269389684394.0,=269389684394.32,,=21.3994,,,,
2026-05-12,=110.3300,=110.3300,=110.3300,=110.3300,=329197926911.15,=272877009541.0,=272877009541.18,,=21.6764,,,,
2026-05-11,=108.7200,=108.7200,=108.7200,=108.7200,=324394077891.6,=268895028345.0,=268895028345.12,,=21.3601,,,,
2026-05-08,=106.8000,=106.8000,=106.8000,=106.8000,=318665264154.0,=264146330273.0,=264146330272.8,,=20.9829,,,,
2026-05-07,=111.2800,=111.2800,=111.2800,=111.2800,=332032496208.4,=275226625775.0,=275226625774.88,,=21.8631,,,,
2026-05-06,=109.0000,=109.0000,=109.0000,=109.0000,=325229529895.0,=269587546814.0,=269587546814.0,,=21.4151,,,,
2026-04-30,=109.5500,=109.5500,=109.5500,=109.5500,=326870596330.25,=270947850949.0,=270947850949.3,,=21.5232,,,,
2026-04-29,=111.1800,=111.1800,=111.1800,=111.1800,=331734120492.9,=274979297750.0,=274979297750.28,,=21.8434,,,,
2026-04-28,=110.5700,=110.5700,=110.5700,=110.5700,=329914028628.35,=273470596800.0,=273470596800.22,,=21.7236,,,,
2026-04-27,=100.5200,=100.5200,=100.5200,=100.5200,=299927269220.6,=248614130328.0,=248614130327.92,,=22.6522,,,,
2026-04-24,=100.0800,=100.0800,=100.0800,=100.0800,=298614416072.4,=247525887020.0,=247525887019.68,,=22.5530,,,,
2026-04-23,=100.1900,=100.1900,=100.1900,=100.1900,=298942629359.45,=247797947847.0,=247797947846.74,,=22.5778,,,,
2026-04-22,=99.2500,=99.2500,=99.2500,=99.2500,=296137897633.75,=245473064416.0,=245473064415.5,,=22.3660,,,,
2026-04-21,=98.5500,=98.5500,=98.5500,=98.5500,=294049267625.25,=243741768243.0,=243741768243.3,,=22.2082,,,,
2026-04-20,=99.7600,=99.7600,=99.7600,=99.7600,=297659613782.8,=246734437341.0,=246734437340.96,,=22.4809,,,,
2026-04-17,=99.3900,=99.3900,=99.3900,=99.3900,=296555623635.45,=245819323650.0,=245819323649.94,,=22.3975,,,,
2026-04-16,=105.6600,=105.6600,=105.6600,=105.6600,=315263780997.3,=261326790792.0,=261326790792.36,,=23.8105,,,,
2026-04-15,=106.8300,=106.8300,=106.8300,=106.8300,=318754776868.65,=264220528680.0,=264220528680.18,,=24.0741,,,,
2026-04-14,=106.5500,=106.5500,=106.5500,=106.5500,=317919324865.25,=263528010211.0,=263528010211.3,,=24.0110,,,,
2026-04-13,=105.7100,=105.7100,=105.7100,=105.7100,=315412968855.05,=261450454805.0,=261450454804.66,,=23.8217,,,,
2026-04-10,=106.3300,=106.3300,=106.3300,=106.3300,=317262898291.15,=262983888557.0,=262983888557.18,,=23.9614,,,,
2026-04-09,=106.1900,=106.1900,=106.1900,=106.1900,=316845172289.45,=262637629323.0,=262637629322.74,,=23.9299,,,,
2026-04-08,=103.7400,=103.7400,=103.7400,=103.7400,=309534967259.7,=256578092720.0,=256578092720.04,,=23.3778,,,,
2026-04-07,=101.3000,=101.3000,=101.3000,=101.3000,=302254599801.5,=250543288920.0,=250543288919.8,,=22.8279,,,,
2026-04-03,=99.9900,=99.9900,=99.9900,=99.9900,=298345877928.45,=247303291798.0,=247303291797.54,,=22.5327,,,,
2026-04-02,=103.1900,=103.1900,=103.1900,=103.1900,=307893900824.45,=255217788585.0,=255217788584.74,,=23.2538,,,,
2026-04-01,=103.8100,=103.8100,=103.8100,=103.8100,=309743830260.55,=256751222337.0,=256751222337.26,,=23.3936,,,,
2026-03-31,=98.1000,=98.1000,=98.1000,=98.1000,=292706576905.5,=242628792133.0,=242628792132.6,,=22.1068,,,,
2026-03-30,=96.6100,=96.6100,=96.6100,=96.6100,=288260778744.55,=238943604566.0,=238943604566.06,,=21.7710,,,,
2026-03-27,=97.0000,=97.0000,=97.0000,=97.0000,=289424444035.0,=239908183862.0,=239908183862.0,,=21.8589,,,,
2026-03-26,=94.7300,=94.7300,=94.7300,=94.7300,=282651315293.15,=234293837704.0,=234293837703.58,,=21.3474,,,,
2026-03-25,=94.0200,=94.0200,=94.0200,=94.0200,=280532847713.1,=232537808729.0,=232537808728.92,,=21.1874,,,,
2026-03-24,=93.6800,=93.6800,=93.6800,=93.6800,=279518370280.4,=231696893445.0,=231696893445.2801,,=21.1108,,,,
2026-03-23,=87.7900,=87.7900,=87.7900,=87.7900,=261944040637.45,=217129272796.0,=217129272796.34,,=20.4185,,,,
2026-03-20,=90.9000,=90.9000,=90.9000,=90.9000,=271223525389.5001,=224821174361.0,=224821174361.4,,=21.1418,,,,
2026-03-19,=91.5800,=91.5800,=91.5800,=91.5800,=273252480254.9,=226503004929.0,=226503004928.68,,=21.3000,,,,
2026-03-18,=93.4900,=93.4900,=93.4900,=93.4900,=278951456420.95,=231226970199.0,=231226970198.54,,=21.7442,,,,
2026-03-17,=92.4600,=92.4600,=92.4600,=92.4600,=275878186551.3,=228679491545.0,=228679491545.16,,=21.5046,,,,
2026-03-16,=91.1000,=91.1000,=91.1000,=91.1000,=271820276820.5,=225315830411.0,=225315830410.6,,=21.1883,,,,
2026-03-13,=90.8700,=90.8700,=90.8700,=90.8700,=271134012674.85,=224746975954.0,=224746975954.02,,=21.1348,,,,
2026-03-12,=91.9100,=91.9100,=91.9100,=91.9100,=274237120116.05,=227319187410.0,=227319187409.86,,=21.3767,,,,
2026-03-11,=92.8900,=92.8900,=92.8900,=92.8900,=277161202127.95,=229743002051.0,=229743002050.94,,=21.6046,,,,
2026-03-10,=94.1500,=94.1500,=94.1500,=94.1500,=280920736143.25,=232859335161.0,=232859335160.9,,=21.8977,,,,
2026-03-09,=91.1000,=91.1000,=91.1000,=91.1000,=271820276820.5,=225315830411.0,=225315830410.6,,=21.1883,,,,
2026-03-06,=93.3000,=93.3000,=93.3000,=93.3000,=278384542561.5,=230757046952.0,=230757046951.8,,=21.7000,,,,
2026-03-05,=92.4500,=92.4500,=92.4500,=92.4500,=275848348979.75,=228654758743.0,=228654758742.7,,=21.5023,,,,
2026-03-04,=92.0200,=92.0200,=92.0200,=92.0200,=274565333403.1,=227591248237.0,=227591248236.92,,=21.4023,,,,
2026-03-03,=93.7500,=93.7500,=93.7500,=93.7500,=279727233281.25,=231870023063.0,=231870023062.5,,=21.8047,,,,
2026-03-02,=96.0400,=96.0400,=96.0400,=96.0400,=286560037166.2,=237533834826.0,=237533834825.8401,,=22.3373,,,,
2026-02-27,=98.0100,=98.0100,=98.0100,=98.0100,=292438038761.55,=242406196910.0,=242406196910.46,,=22.7955,,,,
2026-02-26,=98.0100,=98.0100,=98.0100,=98.0100,=292438038761.55,=242406196910.0,=242406196910.46,,=22.7955,,,,
2026-02-25,=99.8500,=99.8500,=99.8500,=99.8500,=297928151926.75,=246957032563.0,=246957032563.1,,=23.2234,,,,
2026-02-24,=100.1700,=100.1700,=100.1700,=100.1700,=298882954216.35,=247748482242.0,=247748482241.82,,=23.2978,,,,
2026-02-13,=101.9100,=101.9100,=101.9100,=101.9100,=304074691666.05,=252051989870.0,=252051989869.86,,=23.7025,,,,
2026-02-12,=104.9000,=104.9000,=104.9000,=104.9000,=312996125559.5,=259447097805.0,=259447097805.4,,=24.3980,,,,
2026-02-11,=102.1400,=102.1400,=102.1400,=102.1400,=304760955811.7,=252620844326.0,=252620844326.44,,=23.7560,,,,
2026-02-10,=101.3500,=101.3500,=101.3500,=101.3500,=302403787659.25,=250666952932.0,=250666952932.1,,=23.5723,,,,
2026-02-09,=98.7000,=98.7000,=98.7000,=98.7000,=294496831198.5,=244112760280.0,=244112760280.2,,=22.9559,,,,
2026-02-06,=97.8300,=97.8300,=97.8300,=97.8300,=291900962473.65,=241961006466.0,=241961006466.18,,=22.7536,,,,
2026-02-05,=97.1100,=97.1100,=97.1100,=97.1100,=289752657322.05,=240180244689.0,=240180244689.06,,=22.5861,,,,
2026-02-04,=95.6100,=95.6100,=95.6100,=95.6100,=285277021589.55,=236470324320.0,=236470324320.06,,=22.2373,,,,
2026-02-03,=94.6000,=94.6000,=94.6000,=94.6000,=282263426863.0,=233972311272.0,=233972311271.6,,=22.0024,,,,
2026-02-02,=93.2000,=93.2000,=93.2000,=93.2000,=278086166846.0,=230509718927.0,=230509718927.2,,=21.6767,,,,
2026-01-30,=95.2000,=95.2000,=95.2000,=95.2000,=284053681156.0,=235456279419.0,=235456279419.2,,=22.1419,,,,
2026-01-29,=98.0200,=98.0200,=98.0200,=98.0200,=292467876333.1,=242430929713.0,=242430929712.92,,=22.7978,,,,
2026-01-28,=95.7000,=95.7000,=95.7000,=95.7000,=285545559733.5,=236692919542.0,=236692919542.2,,=22.2582,,,,
2026-01-27,=95.7900,=95.7900,=95.7900,=95.7900,=285814097877.45,=236915514764.0,=236915514764.3401,,=22.2791,,,,
2026-01-26,=96.7200,=96.7200,=96.7200,=96.7200,=288588992031.6,=239215665393.0,=239215665393.12,,=22.4954,,,,
2026-01-23,=97.6000,=97.6000,=97.6000,=97.6000,=291214698328.0,=241392152010.0,=241392152009.6,,=22.7001,,,,
2026-01-22,=97.6000,=97.6000,=97.6000,=97.6000,=291214698328.0,=241392152010.0,=241392152009.6,,=22.7001,,,,
2026-01-21,=98.5500,=98.5500,=98.5500,=98.5500,=294049267625.25,=243741768243.0,=243741768243.3,,=22.9211,,,,
2026-01-20,=99.4600,=99.4600,=99.4600,=99.4600,=296764486636.3,=245992453267.0,=245992453267.16,,=23.1327,,,,
2026-01-19,=102.3900,=102.3900,=102.3900,=102.3900,=305506895100.45,=253239164388.0,=253239164387.94,,=23.8142,,,,
2026-01-16,=104.3000,=104.3000,=104.3000,=104.3000,=311205871266.5,=257963129658.0,=257963129657.8,,=24.2584,,,,
2026-01-15,=103.5600,=103.5600,=103.5600,=103.5600,=308997890971.8,=256132902276.0,=256132902275.76,,=24.0863,,,,
2026-01-14,=103.4000,=103.4000,=103.4000,=103.4000,=308520489827.0,=255737177436.0,=255737177436.4,,=24.0491,,,,
2026-01-13,=104.6000,=104.6000,=104.6000,=104.6000,=312100998413.0,=258705113732.0,=258705113731.6,,=24.3282,,,,
2026-01-12,=98.6800,=98.6800,=98.6800,=98.6800,=294437156055.4,=244063294675.0,=244063294675.2801,,=22.9513,,,,
2026-01-09,=99.0800,=99.0800,=99.0800,=99.0800,=295630658917.4,=245052606774.0,=245052606773.68,,=23.0443,,,,
2026-01-08,=98.1700,=98.1700,=98.1700,=98.1700,=292915439906.35,=242801921750.0,=242801921749.82,,=22.8327,,,,
2026-01-07,=98.0400,=98.0400,=98.0400,=98.0400,=292527551476.2,=242480395318.0,=242480395317.8401,,=22.8024,,,,
2026-01-06,=96.2500,=96.2500,=96.2500,=96.2500,=287186626168.75,=238053223678.0,=238053223677.5,,=22.3861,,,,
2026-01-05,=94.5700,=94.5700,=94.5700,=94.5700,=282173914148.35,=233898112864.0,=233898112864.22,,=21.9954,,,,
2025-12-31,=90.6400,=90.6400,=90.6400,=90.6400,=270447748529.2,=224178121497.0,=224178121497.44,,=21.0813,,,,
2025-12-30,=91.9000,=91.9000,=91.9000,=91.9000,=274207282544.5001,=227294454607.0,=227294454607.4,,=21.3744,,,,
2025-12-29,=92.5000,=92.5000,=92.5000,=92.5000,=275997536837.5,=228778422755.0,=228778422755.0,,=21.5139,,,,
2025-12-26,=92.7000,=92.7000,=92.7000,=92.7000,=276594288268.5,=229273078804.0,=229273078804.2,,=21.5604,,,,
2025-12-25,=91.9400,=91.9400,=91.9400,=91.9400,=274326632830.7,=227393385817.0,=227393385817.24,,=21.3837,,,,
2025-12-24,=90.8200,=90.8200,=90.8200,=90.8200,=270984824817.1,=224623311942.0,=224623311941.72,,=21.1232,,,,
2025-12-23,=90.6200,=90.6200,=90.6200,=90.6200,=270388073386.1,=224128655893.0,=224128655892.52,,=21.0767,,,,
2025-12-22,=91.2100,=91.2100,=91.2100,=91.2100,=272148490107.55,=225587891238.0,=225587891237.66,,=21.2139,,,,
2025-12-19,=92.4700,=92.4700,=92.4700,=92.4700,=275908024122.85,=228704224348.0,=228704224347.62,,=21.5070,,,,
2025-12-18,=90.5900,=90.5900,=90.5900,=90.5900,=270298560671.45,=224054457485.0,=224054457485.14,,=21.0697,,,,
2025-12-17,=90.5900,=90.5900,=90.5900,=90.5900,=270298560671.45,=224054457485.0,=224054457485.14,,=21.0697,,,,
2025-12-16,=89.1200,=89.1200,=89.1200,=89.1200,=265912437653.6,=220418735524.0,=220418735523.52,,=20.7278,,,,
2025-12-15,=91.2100,=91.2100,=91.2100,=91.2100,=272148490107.55,=225587891238.0,=225587891237.66,,=21.2139,,,,
2025-12-12,=94.0500,=94.0500,=94.0500,=94.0500,=280622360427.75,=232612007136.0,=232612007136.3,,=21.8744,,,,
2025-12-11,=93.4000,=93.4000,=93.4000,=93.4000,=278682918277.0,=231004374976.0,=231004374976.4,,=21.7233,,,,
2025-12-10,=92.7500,=92.7500,=92.7500,=92.7500,=276743476126.25,=229396742817.0,=229396742816.5,,=21.5721,,,,
2025-12-09,=92.1700,=92.1700,=92.1700,=92.1700,=275012896976.35,=227962240274.0,=227962240273.82,,=21.4372,,,,
2025-12-08,=91.5500,=91.5500,=91.5500,=91.5500,=273162967540.25,=226428806521.0,=226428806521.3,,=21.2930,,,,
2025-12-05,=90.4000,=90.4000,=90.4000,=90.4000,=269731646812.0001,=223584534238.0,=223584534238.4,,=21.0255,,,,
2025-12-04,=89.5900,=89.5900,=89.5900,=89.5900,=267314803516.45,=221581177239.0,=221581177239.14,,=20.8371,,,,
2025-12-03,=87.6200,=87.6200,=87.6200,=87.6200,=261436801921.1,=216708815155.0,=216708815154.52,,=20.3789,,,,
2025-12-02,=89.4200,=89.4200,=89.4200,=89.4200,=266807564800.1,=221160719597.0,=221160719597.32,,=20.7976,,,,
2025-12-01,=92.3000,=92.3000,=92.3000,=92.3000,=275400785406.5,=228283766706.0,=228283766705.8,,=21.4674,,,,
2025-11-28,=91.1900,=91.1900,=91.1900,=91.1900,=272088814964.45,=225538425633.0,=225538425632.74,,=21.2092,,,,
2025-11-27,=92.2000,=92.2000,=92.2000,=92.2000,=275102409691.0,=228036438681.0,=228036438681.2,,=21.4442,,,,
2025-11-26,=95.2800,=95.2800,=95.2800,=95.2800,=284292381728.4,=235654141839.0,=235654141838.88,,=22.1605,,,,
2025-11-25,=94.3100,=94.3100,=94.3100,=94.3100,=281398137288.05,=233255060000.0,=233255060000.26,,=21.9349,,,,
2025-11-24,=93.9700,=93.9700,=93.9700,=93.9700,=280383659855.35,=232414144717.0,=232414144716.62,,=21.8558,,,,
2025-11-21,=91.8000,=91.8000,=91.8000,=91.8000,=273908906829.0,=227047126583.0,=227047126582.8,,=21.3511,,,,
2025-11-20,=93.6700,=93.6700,=93.6700,=93.6700,=279488532708.85,=231672160643.0,=231672160642.82,,=21.7861,,,,
2025-11-19,=93.2000,=93.2000,=93.2000,=93.2000,=278086166846.0,=230509718927.0,=230509718927.2,,=21.6767,,,,
2025-11-18,=92.3200,=92.3200,=92.3200,=92.3200,=275460460549.6,=228333232311.0,=228333232310.72,,=21.4721,,,,
2025-11-17,=93.7600,=93.7600,=93.7600,=93.7600,=279757070852.8,=231894755865.0,=231894755864.96,,=21.8070,,,,
2025-11-14,=95.0200,=95.0200,=95.0200,=95.0200,=283516604868.1,=235011088975.0,=235011088974.92,,=22.1000,,,,
2025-11-13,=96.4600,=96.4600,=96.4600,=96.4600,=287813215171.3,=238572612529.0,=238572612529.16,,=22.4350,,,,
2025-11-12,=92.3500,=92.3500,=92.3500,=92.3500,=275549973264.25,=228407430718.0,=228407430718.1,,=21.4790,,,,
2025-11-11,=92.5000,=92.5000,=92.5000,=92.5000,=275997536837.5,=228778422755.0,=228778422755.0,,=21.5139,,,,
2025-11-10,=93.4500,=93.4500,=93.4500,=93.4500,=278832106134.75,=231128038989.0,=231128038988.7,,=21.7349,,,,
2025-11-07,=94.8400,=94.8400,=94.8400,=94.8400,=282979528580.2,=234565898531.0,=234565898530.64,,=22.0582,,,,
2025-11-06,=95.6900,=95.6900,=95.6900,=95.6900,=285515722161.95,=236668186740.0,=236668186739.74,,=22.2559,,,,
2025-11-05,=94.3100,=94.3100,=94.3100,=94.3100,=281398137288.05,=233255060000.0,=233255060000.26,,=21.9349,,,,
2025-11-04,=93.8100,=93.8100,=93.8100,=93.8100,=279906258710.55,=232018419877.0,=232018419877.26,,=21.8186,,,,
2025-11-03,=96.4100,=96.4100,=96.4100,=96.4100,=287664027313.55,=238448948517.0,=238448948516.86,,=22.4233,,,,
2025-10-31,=99.4000,=99.4000,=99.4000,=99.4000,=296585461207.0,=245844056452.0,=245844056452.4,,=23.1188,,,,
2025-10-30,=97.0600,=97.0600,=97.0600,=97.0600,=289603469464.3,=240056580677.0,=240056580676.76,,=22.5745,,,,
2025-10-29,=106.0400,=106.0400,=106.0400,=106.0400,=316397608716.2,=262266637286.0,=262266637285.8401,,=24.6631,,,,
2025-10-28,=103.9600,=103.9600,=103.9600,=103.9600,=310191393833.8,=257122214374.0,=257122214374.16,,=24.1793,,,,
2025-10-27,=106.6400,=106.6400,=106.6400,=106.6400,=318187863009.2,=263750605433.0,=263750605433.44,,=24.8027,,,,
2025-10-24,=103.8100,=103.8100,=103.8100,=103.8100,=309743830260.55,=256751222337.0,=257982492919.55,,=27.7640,,,,
2025-10-23,=101.9000,=101.9000,=101.9000,=101.9000,=304044854094.5,=252027257067.0,=253235873504.5,,=27.2532,,,,
2025-10-22,=100.9000,=100.9000,=100.9000,=100.9000,=301061096939.5,=249553976821.0,=250750732449.5,,=26.9857,,,,
2025-10-21,=102.0400,=102.0400,=102.0400,=102.0400,=304462580096.2,=252373516302.0,=253583793252.2,,=27.2906,,,,
2025-10-20,=98.8900,=98.8900,=98.8900,=98.8900,=295063745057.95,=244582683527.0,=245755598928.95,,=26.4482,,,,
2025-10-17,=96.6000,=96.6000,=96.6000,=96.6000,=288230941173.0,=238918871764.0,=240064625913.0,,=25.8357,,,,
2025-10-16,=101.0600,=101.0600,=101.0600,=101.0600,=301538498084.3,=249949701661.0,=251148355018.3,,=27.0285,,,,
2025-10-15,=99.4600,=99.4600,=99.4600,=99.4600,=296764486636.3,=245992453267.0,=247172129330.3,,=26.6006,,,,
2025-10-14,=95.9200,=95.9200,=95.9200,=95.9200,=286201986307.6,=237237041196.0,=238374729995.6,,=25.6538,,,,
2025-10-13,=99.7300,=99.7300,=99.7300,=99.7300,=297570101068.15,=246660238934.0,=247843117415.15,,=26.6728,,,,
2025-10-10,=104.7200,=104.7200,=104.7200,=104.7200,=312459049271.6,=259001907361.0,=260243971279.6,,=28.0074,,,,
2025-10-09,=112.8500,=112.8500,=112.8500,=112.8500,=334678404718.9,=279109675761.0,=280448168056.75,,=29.9990,,,,
2025-09-30,=112.0300,=112.0300,=112.0300,=112.0300,=332246536824.62,=277081585959.0,=278410352391.65,,=29.7811,,,,
2025-09-29,=105.2700,=105.2700,=105.2700,=105.2700,=310705114098.72,=260362211496.0,=261610798859.85,,=27.8502,,,,
2025-09-26,=102.9200,=102.9200,=102.9200,=102.9200,=303769073269.12,=254550002918.0,=255770717380.6,,=27.2285,,,,
2025-09-25,=107.3800,=107.3800,=107.3800,=107.3800,=316932793311.68,=265580832815.0,=266854446485.9,,=28.4084,,,,
2025-09-24,=105.0300,=105.0300,=105.0300,=105.0300,=309996752482.08,=259768624237.0,=261014365006.65,,=27.7867,,,,
2025-09-23,=104.7800,=104.7800,=104.7800,=104.7800,=309258875798.08,=259150304176.0,=260393079742.9,,=27.7206,,,,
2025-09-22,=109.0300,=109.0300,=109.0300,=109.0300,=321802779426.08,=269661745221.0,=270954929226.65,,=28.8449,,,,
2025-09-19,=108.7500,=108.7500,=108.7500,=108.7500,=320976357540.0,=268969226753.0,=270259089731.25,,=28.7709,,,,
2025-09-18,=107.4300,=107.4300,=107.4300,=107.4300,=317080368648.4801,=265704496828.0,=266978703538.65,,=28.4216,,,,
2025-09-17,=109.2900,=109.2900,=109.2900,=109.2900,=322570171177.44,=270304798085.0,=271601065900.95,,=28.9137,,,,
2025-09-16,=107.0500,=107.0500,=107.0500,=107.0500,=315958796088.8,=264764650334.0,=266034349937.75,,=28.3211,,,,
2025-09-15,=107.0000,=107.0000,=107.0000,=107.0000,=315811220752.0,=264640986322.0,=265910092885.0,,=28.3079,,,,
2025-09-12,=105.4700,=105.4700,=105.4700,=105.4700,=311295415445.92,=260856867546.0,=262107827070.85,,=27.9031,,,,
2025-09-11,=104.6500,=104.6500,=104.6500,=104.6500,=308875179922.4,=258828777744.0,=260070011405.75,,=27.6862,,,,
2025-09-10,=107.2300,=107.2300,=107.2300,=107.2300,=316490067301.28,=265209840779.0,=266481675327.65,,=28.3687,,,,
2025-09-09,=106.3700,=106.3700,=106.3700,=106.3700,=313951771508.32,=263082819767.0,=264344454020.35,,=28.1412,,,,
2025-09-08,=110.6000,=110.6000,=110.6000,=110.6000,=326436645001.6,=273544795208.0,=274856600683.0,,=29.2603,,,,
2025-09-05,=107.4000,=107.4000,=107.4000,=107.4000,=316991823446.4,=265630298420.0,=266904149307.0,,=28.4137,,,,
2025-09-04,=101.9400,=101.9400,=101.9400,=101.9400,=300876596667.84,=252126188277.0,=253335279146.7,,=26.9692,,,,
2025-09-03,=110.8800,=110.8800,=110.8800,=110.8800,=327263066887.68,=274237313676.0,=275552440178.4,,=29.3344,,,,
2025-09-02,=112.0000,=112.0000,=112.0000,=112.0000,=330568754432.0,=277007387552.0,=278335798160.0,,=29.6307,,,,
2025-09-01,=111.5800,=111.5800,=111.5800,=111.5800,=329329121602.88,=275968609849.0,=277292038916.9,,=29.5196,,,,
2025-08-29,=103.3000,=103.3000,=103.3000,=103.3000,=304890645828.8,=255489849412.0,=256715070981.5,,=27.3290,,,,
2025-08-28,=95.6900,=95.6900,=95.6900,=95.6900,=282429679567.84,=236668186740.0,=237803147552.95,,=25.3157,,,,
2025-08-27,=95.4000,=95.4000,=95.4000,=95.4000,=282705263793.0,=237082456647.0,=237082456647.0,,=25.3404,,,,
2025-08-26,=96.8000,=96.8000,=96.8000,=96.8000,=286853978356.0,=240561654124.0,=240561654124.0,,=25.7123,,,,
2025-08-25,=99.9800,=99.9800,=99.9800,=99.9800,=296277487149.1001,=248464402679.0,=248464402678.9,,=26.5570,,,,
2025-08-22,=94.0000,=94.0000,=94.0000,=94.0000,=277819878562.0,=233603259170.0,=233603259170.0,,=24.9025,,,,
