date,stockCode,成交金额
2025-09-25T00:00:00+08:00,002475,22988862615
2025-09-26T00:00:00+08:00,002475,21965504720
2025-09-29T00:00:00+08:00,002475,16918393242
2025-09-30T00:00:00+08:00,002475,14884453179
2025-10-09T00:00:00+08:00,002475,17046509786
2025-10-10T00:00:00+08:00,002475,16258524771
2025-10-13T00:00:00+08:00,002475,15306475401
2025-10-14T00:00:00+08:00,002475,14241316173
2025-10-15T00:00:00+08:00,002475,13673494569
2025-10-16T00:00:00+08:00,002475,15334036992
2025-10-17T00:00:00+08:00,002475,10165620025
2025-10-20T00:00:00+08:00,002475,9272508356
2025-10-21T00:00:00+08:00,002475,17821150490
2025-10-22T00:00:00+08:00,002475,7986543312
2025-10-23T00:00:00+08:00,002475,6524692837
2025-10-24T00:00:00+08:00,002475,14736755293
2025-10-27T00:00:00+08:00,002475,15195422274
2025-10-28T00:00:00+08:00,002475,9262740420
2025-10-29T00:00:00+08:00,002475,11983703878
2025-10-30T00:00:00+08:00,002475,11675786638
2025-10-31T00:00:00+08:00,002475,11158675824
2025-11-03T00:00:00+08:00,002475,8693261074
2025-11-04T00:00:00+08:00,002475,7901104870
2025-11-05T00:00:00+08:00,002475,6760397261
2025-11-06T00:00:00+08:00,002475,8075585074
2025-11-07T00:00:00+08:00,002475,6346313297
2025-11-10T00:00:00+08:00,002475,8911656168
2025-11-11T00:00:00+08:00,002475,6189292993
2025-11-12T00:00:00+08:00,002475,7815417070
2025-11-13T00:00:00+08:00,002475,5397445322
2025-11-14T00:00:00+08:00,002475,5829324295
2025-11-17T00:00:00+08:00,002475,4205657010
2025-11-18T00:00:00+08:00,002475,5974063197
2025-11-19T00:00:00+08:00,002475,5330936920
2025-11-20T00:00:00+08:00,002475,5436030226
2025-11-21T00:00:00+08:00,002475,8020601930
2025-11-24T00:00:00+08:00,002475,5077293741
2025-11-25T00:00:00+08:00,002475,8050188476
2025-11-26T00:00:00+08:00,002475,9136365853
2025-11-27T00:00:00+08:00,002475,7319810270
2025-11-28T00:00:00+08:00,002475,5543542167
2025-12-01T00:00:00+08:00,002475,7969904521
2025-12-02T00:00:00+08:00,002475,10920312512
2025-12-03T00:00:00+08:00,002475,6408961263
2025-12-04T00:00:00+08:00,002475,6085818537
2025-12-05T00:00:00+08:00,002475,4248662542
2025-12-08T00:00:00+08:00,002475,6690195483
2025-12-09T00:00:00+08:00,002475,6714668917
2025-12-10T00:00:00+08:00,002475,5632613696
2025-12-11T00:00:00+08:00,002475,5200843714
2025-12-12T00:00:00+08:00,002475,7900964056
2025-12-15T00:00:00+08:00,002475,7143771178
2025-12-16T00:00:00+08:00,002475,4138588437
2025-12-17T00:00:00+08:00,002475,4427953757
2025-12-18T00:00:00+08:00,002475,3442857271
2025-12-19T00:00:00+08:00,002475,3534311770
2025-12-22T00:00:00+08:00,002475,4485816559
2025-12-23T00:00:00+08:00,002475,4507631681
2025-12-24T00:00:00+08:00,002475,5404246113
2025-12-25T00:00:00+08:00,002475,4697050390
2025-12-26T00:00:00+08:00,002475,4354917584
2025-12-29T00:00:00+08:00,002475,5441701496
2025-12-30T00:00:00+08:00,002475,5783619693
2025-12-31T00:00:00+08:00,002475,6003869905
2026-01-05T00:00:00+08:00,002475,9358442265
2026-01-06T00:00:00+08:00,002475,8330556573
2026-01-07T00:00:00+08:00,002475,10829848832
2026-01-08T00:00:00+08:00,002475,13264652378
2026-01-09T00:00:00+08:00,002475,8518973944
2026-01-12T00:00:00+08:00,002475,10301185319
2026-01-13T00:00:00+08:00,002475,7385100189
2026-01-14T00:00:00+08:00,002475,9190861212
2026-01-15T00:00:00+08:00,002475,14597266865
2026-01-16T00:00:00+08:00,002475,15284928361
2026-01-19T00:00:00+08:00,002475,11530425069
2026-01-20T00:00:00+08:00,002475,10048349855
2026-01-21T00:00:00+08:00,002475,6424873922
2026-01-22T00:00:00+08:00,002475,8531018706
2026-01-23T00:00:00+08:00,002475,8052423541
2026-01-26T00:00:00+08:00,002475,6917918137
2026-01-27T00:00:00+08:00,002475,6608414372
2026-01-28T00:00:00+08:00,002475,8124725548
2026-01-29T00:00:00+08:00,002475,7686631742
2026-01-30T00:00:00+08:00,002475,5631865241
2026-02-02T00:00:00+08:00,002475,7315678565
2026-02-03T00:00:00+08:00,002475,5464439702
2026-02-04T00:00:00+08:00,002475,6390867495
2026-02-05T00:00:00+08:00,002475,3948087322
2026-02-06T00:00:00+08:00,002475,3723195003
2026-02-09T00:00:00+08:00,002475,4004057333
2026-02-10T00:00:00+08:00,002475,3859138594
2026-02-11T00:00:00+08:00,002475,3542639012
2026-02-12T00:00:00+08:00,002475,4903262372
2026-02-13T00:00:00+08:00,002475,5776476638
2026-02-24T00:00:00+08:00,002475,4300015328
2026-02-25T00:00:00+08:00,002475,6391742056
2026-02-26T00:00:00+08:00,002475,5454795825
2026-02-27T00:00:00+08:00,002475,6349492767
2026-03-02T00:00:00+08:00,002475,6329687455
2026-03-03T00:00:00+08:00,002475,6548505878
2026-03-04T00:00:00+08:00,002475,5557272421
2026-03-05T00:00:00+08:00,002475,4765363060
2026-03-06T00:00:00+08:00,002475,3447363241
2026-03-09T00:00:00+08:00,002475,4484441010
2026-03-10T00:00:00+08:00,002475,8875107862
2026-03-11T00:00:00+08:00,002475,8476553856
2026-03-12T00:00:00+08:00,002475,4282954479
2026-03-13T00:00:00+08:00,002475,4071284136
2026-03-16T00:00:00+08:00,002475,4675886931
2026-03-17T00:00:00+08:00,002475,9421830949
2026-03-18T00:00:00+08:00,002475,4245300752
2026-03-19T00:00:00+08:00,002475,4422841914
2026-03-20T00:00:00+08:00,002475,4918969446
2026-03-23T00:00:00+08:00,002475,4757499917
2026-03-24T00:00:00+08:00,002475,5039460248
2026-03-25T00:00:00+08:00,002475,13043880637
2026-03-26T00:00:00+08:00,002475,11164299113
2026-03-27T00:00:00+08:00,002475,8737181238
2026-03-30T00:00:00+08:00,002475,7806460834
2026-03-31T00:00:00+08:00,002475,8302284090
2026-04-01T00:00:00+08:00,002475,5578244766
2026-04-02T00:00:00+08:00,002475,4306449474
2026-04-03T00:00:00+08:00,002475,3668426746
2026-04-07T00:00:00+08:00,002475,3915337449
2026-04-08T00:00:00+08:00,002475,10341801422
2026-04-09T00:00:00+08:00,002475,16300584856
2026-04-10T00:00:00+08:00,002475,22240373572
2026-04-13T00:00:00+08:00,002475,13958472897
2026-04-14T00:00:00+08:00,002475,14486703394
2026-04-15T00:00:00+08:00,002475,11789558135
2026-04-16T00:00:00+08:00,002475,11903948272
